,Datetime,Favorites,Text,Retweets
49,2020-06-24 20:04:47+00:00,11,"My heart hurts for this beautiful soul, who played the violin for orphaned kittens and loved to dance. You deserved so much better. #ElijahMcClainWasMurdered by the Colorado PD #ElijahMclain #JusticeForElijahMclain #endpolicebrutality #BlackLivesMatter #endqualifiedimmunity",6
50,2020-06-24 19:54:08+00:00,236,"As you stand in support of #BlackLivesMatter, will you join the #StopHateForProfit campaign and take July off spending on Facebook as a result of their inaction on hate and disinformation on the platform? Over 60 advertisers have already pledged to do so.",80
51,2020-06-24 18:57:58+00:00,5,White privilege deniers please read. Stay calm. It’s pretty simple #BlackLivesMatter (source: insta @everydayracism_),5
52,2020-06-24 18:18:51+00:00,246,Let’s be clear #BlackLivesMatter kills reparations for #Ados American Descendants of Slavery. - Look at their agenda. Reparations in the form of trillions of dollars to #ados makes us elite not just equal. Their whole all lives platform is not focused on that happening.,133
53,2020-06-24 18:18:15+00:00,15,My new candle #BLACKLIVESMATTER . ,4
54,2020-06-24 18:12:01+00:00,769,Trump's 200th judicial nominee was confirmed. Zero of the 200 have been African American. Retweet if @realDonaldTrump is racist and #BlackLivesMatter.,499
55,2020-06-24 18:03:16+00:00,246,Diversity is a strength not a threat. @Trevornoah #BlackLivesMatter #EndRacism #StandUp4HumanRights,62
56,2020-06-24 17:18:39+00:00,73,Fuck your flag. #ACAB #BlackLivesMatter pic.twitter.com/ocxWYsfO65,20
57,2020-06-24 17:16:11+00:00,10,Demand #JusticeForElijahMcClain #BlackLivesMatter #BLM #elijahmclain,6
58,2020-06-24 17:08:52+00:00,400,It’s time for REAL change! @morethanavote #BlackLivesMatter ,128
59,2020-06-24 23:09:34+00:00,2,This is how much I ended up doing in 24 hours! Thank you everyone you all are noted and I love you #BlackLivesMatter ,1
60,2020-06-24 23:04:51+00:00,299,... a new study found there is no evidence that #blacklivesmatter protests contributed to the increase in #coronavirus cases the nation is now experiencing. https://nbcnews.to/2Zaw48U pic.twitter.com/HR51mD7Qtk,142
61,2020-06-24 22:50:05+00:00,278,"It baffles me that the same folks screaming about #masks like they’re some kind of injustice... ...can’t get themselves to say #BlackLivesMatter to acknowledge the oppression of 400 years of slavery, Jim Crow, police brutality, &amp; structural racism. SMDH.",47
62,2020-06-24 21:54:35+00:00,29,"“I believe the children αre our future, teαch them well αnd let them leαd the wαy.” #BlackLivesMatter ",7
63,2020-06-24 21:44:00+00:00,396,"The #BlackLivesMatter protest has exposed where most people are, they’re not racists and they want fairness and justice for all. Yes the racists are still there but they’re a minority. The future will be different, politicians need to catch up. ",157
64,2020-06-24 21:22:51+00:00,7,"But when will the officers who murdered #ElijahMcClain be held responsible? Your inaction makes you equally guilty, and it’s clear you’re unfit for this job. #BlackLivesMatter",0
65,2020-06-24 20:49:25+00:00,8254,Sadio Mane took a knee after his goal #BlackLivesMatter ,798
66,2020-06-24 20:44:40+00:00,1252,"Tonight, I'll tell you everything you need to know about #BlackLivesMatter. I followed the money trail and let me tell you. It's shocking. Watch tonight only on @BlazeTV at 9pm ET. #FightTheMob",504
67,2020-06-24 20:01:24+00:00,9,My niece isn't even 2 months old yet and I'll bet even she* knows that #blacklivesmatter ,0
68,2020-06-24 19:49:53+00:00,20,Y’all see this bullshit? Cops are making decisions to slam human beings like animals AND THEY WERENT EVEN SURE THAT WAS THE GUY?! Gross. Gross. Gross. #BlackLivesMatter ,11
69,2020-06-24 19:44:11+00:00,11,Also spotted #BlackLivesMatter ,0
70,2020-06-24 19:17:09+00:00,7,@gso do not go to ABM pressure washing!! This is what the owner is posting on her facebook!!! #racist #BlackLivesMatter ,6
71,2020-06-24 18:23:23+00:00,514,At Daley plaza for one of many marches across nation to demand #PoliceFreeSchools.#BlackLivesMatter @CTULocal1,147
72,2020-06-24 17:29:28+00:00,15,Islamic Republic of Terror (in Iran) is going to murder these innocent people (sentenced to death by a fake court). The brutal regime killed 1500 of protesters last year too. Don't you think peopleLivesMatter? #iranianLivesMatter #BlackLivesMatter ,10
73,2020-06-24 17:19:01+00:00,24521,"The generous contribution comes from #Kpop supergroup #BTS and their management company, and follows a $1 million donation to #BlackLivesMatter earlier this month. ",5899
74,2020-06-24 17:15:55+00:00,29,Never forget #BlackLivesMatter #Nickelodeon,14
75,2020-06-24 17:06:05+00:00,1480,Powerful. #BlackLivesMatter ,174
76,2020-06-24 16:51:28+00:00,7,#BLACKLIVESMATTER #juliusjones SIGN AND SHARE! Julius Jones is innocent. Don't let him be executed by the state of Oklahoma. - Sign the Petition! http://chng.it/pLvHsw5M via @Change,5
77,2020-06-24 16:51:21+00:00,317,"Just because it stopped trending, doesn’t make it any less relevant #BlackLivesMatter ",189
78,2020-06-24 16:36:19+00:00,331,In case you didn’t already know... #FireNataliaDomingo #arrestthecopsthatkilledbreonnataylor #blacklivesmatter,117
79,2020-06-24 22:23:29+00:00,0,I couldnt help myself! #BlackLivesMatter #BLMMOVEMENT,0
80,2020-06-24 22:15:28+00:00,84,Talks are underway to review the Governor General’s badge to remove the imagery depicting St Michael standing on the neck of a chained black man #BlackLivesMatter ,55
81,2020-06-24 21:56:43+00:00,1,When #BlackLivesMatter comes to your city pic.twitter.com/BzMdgrzEdZ,1
82,2020-06-24 21:53:15+00:00,7,Chicago is not a city that backs down. #BlackLivesMatter #JusticeForElijah,8
83,2020-06-24 21:38:58+00:00,38,"Video transcript continued: Everyone has the power to do something and help make a difference. If #HelenKeller was alive today, I'm confident she would support #BlackLivesMatter. 4/4",3
84,2020-06-24 21:25:37+00:00,110,Brazilian Boy like a little bird. #blacklivesmatter ,20
85,2020-06-24 21:05:31+00:00,8,Crazy how this still applies for times like now. This is from 1991 and we are in 2020 #BlackLivesMatter #FreshPrince,4
86,2020-06-24 21:00:28+00:00,352,Updated. #BlackLivesMatter #WeWillNotBeErased https://twitter.com/LeeHepner/status/1275592573189406720,158
87,2020-06-24 20:44:22+00:00,92,I'm talking to my GP practice tomorrow about: Why #BlackLivesMatter Societal/health disparities Race Science Empire/Colonisation How to be Anti-Racist - Bias/Prejudices Thinking fast and slow Biases and unlearning our biases - What else would you talk about? ,12
88,2020-06-24 19:16:04+00:00,7,Been trying to educate myself as much as I can over the last few weeks and I can’t believe I’m still seeing people I’ve known years denying rasism in the uk and praising people for protecting a fucking statue ?? It’s embarrassing mate. Just admit you’re racist. #BlackLivesMatter,2
89,2020-06-24 17:38:55+00:00,3,New shirt just arrived #BreonnaTaylor #BlackLivesMatter ,0
90,2020-06-24 16:56:17+00:00,0,This is disgusting! #blacklivesmatter ,0
91,2020-06-24 16:52:49+00:00,288,"Using voter suppression to extend a legacy of systemic racism and corporate greed. Hey @Mike_Pence, #BlackLivesMatter. Say it just once. And then pray on what it means. You may find enlightenment.",40
92,2020-06-24 16:30:53+00:00,179,Please help us find this cold blooded killer who gunned down 2 kids on Chicago's South Side this weekend. Please RETWEET this even if you're not from Chicago a RETWEET will make this spread far and wide. #BlackLivesMatter #SilenceIsViolence,256
93,2020-06-24 16:30:30+00:00,0,All that Glitters #blacklivesmatter https://www.essentialsworldwide.com/product/shimmering-cream-eyeshadow/,1
94,2020-06-24 16:29:31+00:00,74,My TL better wake up Some visuals w/ a twist #BlackLivesMatter ,40
95,2020-06-24 16:09:01+00:00,900,San Francisco's 49ers unveiled a #BlackLivesMatter flag at their stadium. Ex-player Colin Kaepernick was the first NFL player to protest protest racism and police brutality by kneeling during the national anthem. He has been unsigned since that 2016 season. ,351
96,2020-06-24 16:08:13+00:00,9,Let’s not forget. #blacklivesmatter Artist: BlueCollards ,2
97,2020-06-24 16:03:40+00:00,545,I’m encouraging ppl to help me put pressure on Valdosta PD Chief Leslie Manahan by calling 229-242-2606 to demand that Sergeant Billy J. Wheeler & Officer Dominic Henry are fired!! The community will not be safe until they’re gone! #BlackLivesMatter #NoMoreQualifiedImmunity,313
98,2020-06-24 15:45:14+00:00,323,"this is absolutely heartbreaking, please do not stay silent about this!! you can find the gofundme link below! #JusticeForElijah #BlackLivesMatter ",263
99,2020-06-24 20:49:46+00:00,58,"To everyone writing, tagging, and Tweeting about #ElijahMcClain -- please take a moment to read this. #BlackLivesMatter #SAYHISNAME",25
100,2020-06-24 20:15:52+00:00,888,"tyrese west . name not sound familiar ? he was an 18 year old boy shot to death while handcuffed , twice in the head and once in the shoulder by police officer eric giese on june 15, 2019 . the officer was put on administrative leave , that’s all. #BlackLivesMatter #TyreseWest",673
101,2020-06-24 19:49:10+00:00,2186,"I said on @joerogan's program that the #BlackLivesMatter plan was to force a slant into every venue, and every interaction, from here forward. In Lincoln County you can start to see what that looks like. Even when a rule is about life and death, it must be racially slanted. ",572
102,2020-06-24 19:28:58+00:00,1,omg i just found this out- #blacklivesmatter ,1
103,2020-06-24 18:09:42+00:00,115,Solidarity with @PriyamvadaGopal - being targeted with vile sexist and racist abuse for speaking up against white supremacists. We are proud to be your colleagues both on the picket line and off it. #BlackLivesMatter #Solidarity,27
104,2020-06-24 17:41:21+00:00,0,"Saw this on Facebook, did not disappoint #blacklivesmatter ",0
105,2020-06-24 15:48:31+00:00,3,Together We Lift The Sky #blacklivesmatter #nativelivesmatter #feelingfreedomnow,0
106,2020-06-24 15:41:06+00:00,116,"Join us as a part of nationwide protests on July 4th to march for true liberty and justice for all. Volunteers, speakers, and donations needed! #BlackLivesmatter Contact me to volunteer. ",66
107,2020-06-24 15:37:20+00:00,43," #BraveWrite: Prompt Words: June 25 - July 1, 2020 June 25: Plausible June 26: Despot June 27: Conscience June 28: Respect June 29: Shoulder June 30: Phobia July 1: Black We Honor: #BlackLivesMatter ",25
108,2020-06-24 15:32:19+00:00,178,"Together we can learn, lead, and be a part of the solution. #BlackLivesMatter ",72
109,2020-06-24 15:30:57+00:00,891,Jeffree Star. Shane Dawson. Trisha Paytas. It breaks my heart to see young people buying makeup products with these names connected. Please toss them out and remember #BlackLivesMatter ,129
110,2020-06-24 15:30:05+00:00,1166,And also follow me on IG @sagecausie for more of my work and also #BlackLivesMatter ,103
111,2020-06-24 15:25:52+00:00,792,"Please don’t watch this if you’ve already been traumatized by police. But please watch this if you don’t understand why people #TakeAKnee during the anthem, &amp; why people want to #DefundThePolice, &amp; why people are in the streets saying #BlackLivesMatter. ",416
112,2020-06-24 15:24:26+00:00,3323,"Watch out racists, WHO’S NEXT? #BlackLivesMatter ",1293
113,2020-06-24 15:24:06+00:00,242,"There are so many missing children, rapists & child sex traffickers: Not sure what #blacklivesmatter is doing with all the money being donated to them, but I have an Idea, hire detectives &amp; mercenaries to go rescue black children being sold for sex slavery &amp; organ harvesting:",104
114,2020-06-24 15:16:17+00:00,147,Slavery still exists. #blacklivesmatter | @benandjerrys,65
115,2020-06-24 15:11:58+00:00,21,"We are now on Day 10 of our 21-day Challenge, but you can start at any time. We challenge you. Who will you Challenge? #BexleyARP #Blacklivesmatter ",9
116,2020-06-24 15:07:40+00:00,2,I stand with you #blacklivesmatter ,0
117,2020-06-24 14:48:04+00:00,2,This is BACKWARDS. #BlackLivesMatter ,2
118,2020-06-24 14:41:52+00:00,664,NE 36th and Springlake #BlackLivesMatter ,201
119,2020-06-24 14:40:28+00:00,578,The #BlackLivesMatter movement isn’t a sprint. It’s a marathon. Keep going. Protest. Donate. Petition. Spread awareness. Statues are being removed. Police need to be defunded. There are many that still need to be brought to justice. Speak to your local representatives.,423
120,2020-06-24 14:18:38+00:00,17,"share tf outta this, we arent done #BlackLivesMatter #BLM #dcblackout",13
121,2020-06-24 14:00:52+00:00,2723,THREAD: #BlackLivesMatter protests have not led to clear spikes in #COVID19 transmission. What does that mean? 1/ Here are trends in new cases (7 day rolling average) for some counties with large protests https://www.buzzfeednews.com/article/peteraldhous/black-lives-matter-protests-coronavirus-no-surges,1650
122,2020-06-24 13:43:21+00:00,2,Brian Bedee. Make His Hate Known. #BlackLivesMatter ,0
123,2020-06-24 13:42:20+00:00,51,Once more for the soulless cunts who keep complaining about it! #BlackLivesMatter pic.twitter.com/GNb0G0d4as,12
124,2020-06-24 13:23:41+00:00,11,#perspective 5 years later still the same fight... #BlackLivesMatter ,10
125,2020-06-24 13:05:23+00:00,12312,Everything about this is disgraceful. #BlackLivesMatter ,8273
126,2020-06-24 12:47:22+00:00,7092,"Statue of Hans Christian Heg, an anti-slavery activist and American Civil War soldier, was beheaded in Madison, Wis. and thrown in the lake. The Forward statue was also toppled. #BlackLivesMatter ",4765
127,2020-06-24 12:18:49+00:00,202,Please help us find this cold blooded killer who gunned down 2 kids on Chicago's South Side this weekend. Please RETWEET this even if you're not from Chicago a RETWEET will make this spread far and wide. #BlackLivesMatter #SilenceIsViolence https://www.nbcchicago.com/news/local/chicago-police-seek-to-identify-suspect-in-homicide-of-2-teens/2293194/?amp,385
128,2020-06-24 11:58:29+00:00,7,about 250 Ethiopian Israeli activists and community members gathered in Tel Aviv to demand an official commission of inquiry into the death of 18 year old Solomon Teka an unarmed Ethiopian Israeli who was shot and killed by an off duty officer on June 30th. #BlackLivesMatter ,7
129,2020-06-24 11:25:50+00:00,87,Good morning & #BlackLivesMatter ,68
130,2020-06-24 11:23:23+00:00,22,Officers didn't bother to know who or why they were arresting. #PoliceBrutality #PoliceViolence #BlackLivesMatter #BlackLives,34
131,2020-06-24 11:21:21+00:00,17, Grace found me #blacklivesmatter ,0
132,2020-06-24 10:29:32+00:00,192,even dark skin can glow. #BlackLivesMatter ,17
133,2020-06-24 10:29:29+00:00,427,"""Never be ashamed of being African."" ~ Thomas Sankara #BlackLivesMatter",147
134,2020-06-24 10:24:28+00:00,4,"For those who downplay slavery, the justice system, & white privilege. Slavery never ended, it just looks different today. This is worth the read. Read & learn. WARNING for some of the language. #BlackLivesMatter #Slavery #ConfederateMonuments by “Past and Present: Sankofa” pic.twitter.com/nDrgZw76vy",2
135,2020-06-24 10:10:38+00:00,11,"Columbus was not a genocide, Cervantes was not a genocide, the anti-statues movement is extremist and based in ignorance and hate and make harm to the #blacklivesmatter wich deserves all our support #StopHispanophobic #RespectHispanicHeritage",7
136,2020-06-24 10:08:18+00:00,46,"London BLM protest 20/06/2020, long live the resistance. #BlackLivesMatter (1/2) ",20
137,2020-06-24 09:52:15+00:00,958,#Breaking Clashes between protesters and DC police flare up overnight on Black Lives Matter Plaza. At least one person appears to have been taken into custody @wusa9 #GetUpDC #BlackLivesMatter ,683
138,2020-06-24 09:46:15+00:00,1133,Do #BlackLivesMatter in Kentucky? Cutting polling locations in majority Black counties raises the question. ,385
139,2020-06-24 09:21:29+00:00,69,"""No thieves, no traitors, no interventionists! This time the revolution is for real!” ~ Fidel Castro #BlackLivesMatter",17
140,2020-06-24 09:03:32+00:00,4258,These were his last words. Just when I thought my heart couldn't be more broken...... SAY HIS NAME. #ElijahMcClain #BLACKLIVESMATTER ,3438
141,2020-06-24 08:28:52+00:00,5107,#BlackLivesMatter is dividing our country and forcing everyone to identify by race. It could not be more destructive. It will end in tears and violence. Everyone who supports it is an idiot.,1501
142,2020-06-24 07:28:40+00:00,89,"“They don't want to see us unite, all they want us to do is keep on fussing and fighting.They don't want to see us live together, all they want us to do is keep on killing one another.” ~ Bob Marley #BlackLivesMatter",38
143,2020-06-24 07:14:08+00:00,65,Go back to where you truly belong. #blm #blacklivesmatter #whitelivesmatter,10
144,2020-06-24 06:35:12+00:00,11,"It’s still #BlackLivesMatter, even if your feed is going back to normal. Not really going to apologize for not having educational content. This is bigger than me. This is the tweet. ",0
145,2020-06-24 05:47:46+00:00,164,"Thank you so much to everyone that helped donate to fund this billboard & for helping bring the conversation to Kalispell, MT. Just because we aren’t directly in the bigger cities doesn’t mean we can’t educate ourselves. My voice will be hard to ignore now! #BlackLivesMatter ",76
146,2020-06-24 05:36:34+00:00,2,My new favorite emblem!!! @Bungie #BlackLivesMatter #Destiny2 #PS4share,1
147,2020-06-24 05:30:52+00:00,605,"3 year old Mekhi James, who was shot & killed over Father's Day weekend in Chicago... #JusticeForMekhi #BlackLivesMatter #MekhiJames",475
148,2020-06-24 05:30:06+00:00,1319,"So offensive even Fox News pulled TRUMPs Lawyer OFF THE AIR immediately, when Rudy Giuliani said ""#BlackLivesMatter wants to take your house away from you! They want to take your property away from you!"" This is exactly what politicians said about #MLK civil rights movement",599
149,2020-06-24 04:40:22+00:00,606,In the St. John's neighborhood of #Portland the #BlackLivesMatter street art now includes history lessons. Photos by Carol Tricoche ,324
150,2020-06-24 04:28:39+00:00,11488,"“I mean, do you think Andrew Jackson was a good man?” This is how you answer questions about honoring slaveholders (&amp; how to flip a Q back on interviewer) #BlackLivesMatter #DCProtests",5420
151,2020-06-24 04:19:18+00:00,1084,Sad sad sad. So glad to be bringing awareness to this situation. #BLACKLIVESMATTER ,195
152,2020-06-24 03:55:08+00:00,5,"Y'all IDC what u have to do black Twitter needs to see this, this child could be in real life or death danger. We HAVE to find this man and this child. @skaijackson #blacktwitter #BlackLivesMatter #BlackTwitterMovement #BlackLivesMattters",6
153,2020-06-24 02:52:34+00:00,348,Well said. #blacklivesmatter ,152
154,2020-06-24 02:42:48+00:00,52,Come out and protest for Jahsean #justiceforjahseanhodge #orlandoprotests #orlandoprotest #orlando #blacklivesmatter #blm,53
155,2020-06-24 02:15:47+00:00,126,"2 Black, 2 Strong! .......... #blacklivesmatter #fightthepower #revolution",22
156,2020-06-24 02:14:07+00:00,4,Number of FBI Agents investigating a door handle: 15 Number of FBI Agents who investigated the disappearance of Oluwatoyin Salau: 0 Just sayin. #BlackLivesMatter ,4
157,2020-06-24 01:49:50+00:00,4470,In 2020 #BlackLivesMatter has done more to further the cause of gun rights than everything the @NRA has done in the last decade combined.,910
158,2020-06-24 01:44:13+00:00,182,"Watch: A white protester in Washington DC singles out a Black police officer during a #BlackLivesMatter protest on Monday night and berates him, calling him the n-word at one point, according to a viral video. https://english.alarabiya.net/en/News/world/2020/06/24/Watch-White-protester-singles-out-Black-officer-in-DC-protest-calls-him-the-n-word.html",169
159,2020-06-24 05:45:48+00:00,6,#blacklivesmatter but only when it's an election year ,3
160,2020-06-24 04:38:36+00:00,1185,“You all are phenomenal. You are beautiful. And I love you.” — #ElijahMcClain Mark my words. We’re going to get justice for this sweet child. #BlackLivesMatter ,485
161,2020-06-24 03:12:54+00:00,5693,"It’s still cool to smile, right? That after workout glow #BlackLivesMatter ",361
162,2020-06-24 03:06:44+00:00,21,Am I invisible BECAUSE you ignore me ? - Michael Jackson #BlackLivesMatter ,3
163,2020-06-24 03:02:18+00:00,7,"Nazis with impunity Police brutality continues Sgt Rubino of the New Haven Police Department last night, with his foot on this young man’s face. demanding that he stop resisting arrest whilst handcuffed and ankle cuffed. He has been suspended for 15days. #Repost #Blacklivesmatter ",8
164,2020-06-24 02:40:11+00:00,25,#BlackLivesMatter Tank Top: https://amzn.to/3dtWnvO,7
