,Datetime,Favorites,Text,Retweets
17,2020-06-15 23:23:42+00:00,57,"Oluwatoyin Salau, a Black Lives Matter activist, has been found dead. In a tweet to a friend, Salau said she'd left belongings at a church & a man who'd given her a ride to pickup the items later molested her. #BlackLivesMatter #OneVoice1",61
18,2020-06-15 23:22:17+00:00,275,yikes. gross. #BlackLivesMatter ,27
19,2020-06-15 23:21:55+00:00,2542,"Get ready. We’ll still be chanting #BlackLivesMatter when the uprisings wane, and people will say: “But look at the mural we painted!” “But we renamed a street!” “We let you wear your pin to work!” Friends, let’s decide now: we won’t settle for symbolic change.",690
20,2020-06-15 23:59:35+00:00,27,"Visited #Seattle neighborhood w/spotlight on it: #CHOP #CHAZ is part powerful protest against racism, part memorial, part protest music festival, part college debate class, part escape from quarantine. But focus seems clear: dismantle white supremacy, racism. #blacklivesmatter ",9
21,2020-06-15 23:56:17+00:00,60,"https://apnews.com/00d5f3f25c869d79a02230a95dc23667 Thankful that State and federal authorities will monitor an investigation in the death of 24 yr old Robert Fuller, a Black man found hanging from a tree in Palmdale Ca. We must have the truth in his death! #BlackLivesMatter #RacismMustEnd",27
22,2020-06-15 23:55:51+00:00,53, Malcolm X in little over 1 minute explains why freedom can't be won peacefully. #Anonymous #BlackLivesMatter #DefundThePolice #USA ,40
23,2020-06-15 23:53:48+00:00,55,So much more than just a team #brothers #BeTheChange #BlackLivesMatter ,3
24,2020-06-15 23:51:15+00:00,23,Whoa man...this video packs a punch (literally and figuratively). #Biden2020 #BlackLivesMatter ,15
25,2020-06-15 23:48:36+00:00,31,"Personal Reflections on Racial Injustice (attached). ""... I have to consider my failings in fighting for racial justice. I also have to think about what actions I can take, in particular, to achieve an equal and safe environment at @dartmouth."" #BlackLivesMatter, #racialjustice",10
26,2020-06-15 23:45:58+00:00,42,"Good. If #BlackLivesMatter can tear up the city, the Orthodox Jews can certainly cut a lock on a fence. Apparently, it's just one giant free for all in these #Democrat cities, so why shouldn't the Jewish people get in on it? #democrats can not control their cities.",14
27,2020-06-15 23:44:52+00:00,61,"If it’s not on your timeline anymore, you’re not following the right people. It’s a movement not a trend. #KeepMarching #BlackLivesMatter #MarchForJustice #MarchForBlackLives : @mikeagye",31
28,2020-06-15 23:44:10+00:00,78,I’m very proud of @TeamColeBlooded and our @ElonFootball players. #BlackLivesMatter ,8
29,2020-06-15 23:43:05+00:00,36,"African migrant shows up to show support for the football fans who have gathered today in London to protect WW2 monuments from the #BlackLivesMatter movement. He says “if u don’t like this country, leave!”. Warmly greeted by the patriotic football fans ",27
30,2020-06-15 23:39:50+00:00,114,"After destroying several Arab and Muslim countries on the pretext of liberating women, perhaps NATO will co-opt the slogan #BlackLivesMatter to justify its next bombing campaign? These sociopaths don’t miss a beat.",45
31,2020-06-15 23:39:29+00:00,25,"Akron, please keep your eyes open. And please, please, PLEASE stay safe out there. #BlackLivesMatter ",16
32,2020-06-15 23:38:31+00:00,51,"Find these anti-Semites and racist vigilantes from #SouthPhilly . There’s one saying “Shalom, Shalom, Israel, my brother, Where is your Star of David?” To a #blacklivesmatter counterprotestor. Another says “sieg Heil.” ( Dont turn this into a debate about Israel). #Antisemitism",39
33,2020-06-15 23:37:22+00:00,66," The USC beach volleyball team stands behind the Black Lives Matter movement. Together, we can make change that matters. #BlackLivesMatter ",10
34,2020-06-15 23:36:16+00:00,29,"Massive unrest not just in #London but in #Paris today too as #Antifa/#BlackLivesMatter attack police officers on the streets of Paris. No rioting, looting or acts of vandalism to report from peaceful #Poland this weekend either though ",37
35,2020-06-15 23:32:03+00:00,66,Cops resigning because people are asking them to stop killing unarmed Black Men should tell you all you need to know about racism and policing in America. #AtlantaPolice #BlackLivesMatter,20
36,2020-06-15 23:30:33+00:00,29,"You either with us, or you’re not @Hubbard_RMN #BlackLivesMatter ",10
37,2020-06-15 23:25:36+00:00,59,#BlackLivesMatter @shaunking and activists are happy to ruin the lives of cops who are forced to react quickly. Murder charges my ass. The dick head would have killed the police officer. Now the police officer is charged with murder? Prosecute BLM! https://www.lawenforcementtoday.com/bodycam-footage-of-shooting-proves-naacp-pushing-false-information/,72
38,2020-06-15 23:22:43+00:00,29,"Thank you to everyone who contributed, or even simply shared the post! My original goal was $500 and we doubled that in 5 days! ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ TOGETHER we raised $1,080.00 in profit and split it evenly to both organizations. #blacklivesmatter ",14
39,2020-06-15 23:16:13+00:00,40,"How many has it been? One every day for a few days? This isn't a suicide, it's a fucking lynching. Modern day actual fucking lynching. #blacklivesmatter ",26
40,2020-06-15 23:13:21+00:00,195,"I didn’t personally know anyone who was taken from us this year, but I miss them all so much it hurts. #BlackLivesMatter Forever",36
41,2020-06-15 23:12:39+00:00,95,The creator of #Carebears and #strawberryshortcake #MurielFahrion creating that FOREVER ART! #BlacklivesMatter #BLACKLIVESMATTERBEAR,32
42,2020-06-15 23:11:35+00:00,867,"Rayshard Brooks shouldn’t be dead. No American should be killed by the police for falling asleep in their car, sleeping in their own home, or buying a pack of cigarettes - but they are. And, unless we act, it’s not going to stop. #BlackLivesMatter #JusticeInPolicing",153
43,2020-06-15 23:11:35+00:00,35,"The nonprofit I'm interning for is in the chase for a $250,000 advertising grant! @wawaonline is a Black-owned org that fights #EnvironmentalRacism in Westside #Atlanta. VOTE EVERY DAY BEFORE June 30 and help us make #BlackLivesMatter! #ClimateAction",26
44,2020-06-15 23:10:26+00:00,44,it’s been 94 days since breonna taylor was murdered by police officers in her own home and those officers still have not been brought to justice. continue to #SayHerName. #BlackLivesMatter #BreonnaTaylor sign this petition if you haven’t already:,36
45,2020-06-15 23:09:53+00:00,77,"You Do Not Have To Have a Large Platform To Raise Awareness, Please For The Sake Of Allah Help Those In Need #YemeniLivesMatter #SyrianLivesMatters #PalestineWillBeFree #afghanlivesmatter #UyghurLivesMatter #BlackLivesMatter",60
46,2020-06-15 23:09:50+00:00,60,"Who better to be in charge of a review into the impacts of racism than Munira Mirza - a right-wing ideologue who believes that institutional racism is ""a myth"", as she asserted in Spiked in 2017? This is an insult to #BlackLivesMatter &amp; everything it stands for. ",31
47,2020-06-15 23:09:26+00:00,31,"thank you, sir. #BlackLivesMatter #Biden2020",27
48,2020-06-15 23:05:41+00:00,70,A1. Many of my Black relatives STILL consider disability a white thing. Some are upset when we talk about the Black disabled point of view. THey think it draws from the main #BlackLivesMatter discussion. #CreakyChats,13
49,2020-06-15 23:05:40+00:00,436,Here are the hero’s standing up to Violent Racists in Bethel Ohio. #blacklivesmatter #Bethel,86
50,2020-06-15 23:05:20+00:00,254,"Worth remembering Amanda Stoker was picked to replace Mr George ""It's Ok To Be A Bigot"" Brandis. Stoker of course also voted ""YES"" to Pauline Hanson's KKK/white supremacist slogan ""It's Ok To Be White"". These people are racist and they are white supremacists. #BlackLivesMatter ",151
51,2020-06-15 23:05:15+00:00,4061,"I am deeply saddened to hear #Oluwatoyin ""Toyin"" Salau has been found dead. This hits so close to home — literally only minutes from where I live and work. She was only 19 years old, but already found her voice as a strong #BlackLivesMatter activist in our community.⁣ ",955
52,2020-06-15 23:05:07+00:00,50,"I don’t believe Black men have started lynching themselves anymore than I believed Ferguson protesters incinerated themselves. I’m sorry, neither makes any sense, #BlackLivesMatter",20
53,2020-06-15 23:04:56+00:00,80,"There’s allegedly a suspect in custody, but let’s keep her name lifted, keep the pressure on Tallahassee PD. Yes; we’re advocating for multiple people in multiple places all at once... we have no choice. #BlackLivesMatter means we can’t let Toyin’s story float by without weight.",25
54,2020-06-15 23:04:01+00:00,761,Elon University Football #BlackLivesMatter This is our voice. – at Elon University,269
55,2020-06-15 22:59:36+00:00,792,"The ""Capitol Hill Autonomous Zone"" has fortified borders, with a few layers you have to walk through at some of the main ""checkpoints."" Beyond physical barriers, parked cars (some with hidden license plates) are used as an additional layer of blockade. #antifa #BlackLivesMatter",344
56,2020-06-15 22:59:20+00:00,78,".@CNN &amp; the other #FakeNews twits are, again, berating @POTUS 4 the upcoming rally b/c of COVID but praise country-wide #BlackLivesMatter trans protests where ppl on top of each other. COVID only spreads at Trump rallies, not BLM protests? SERIOUSLY?? ",107
57,2020-06-15 22:50:52+00:00,30,"The 100th episode of the #EOSFPodcast marks its return from hiatus! In this special episode, I share my thoughts about #BlackLivesMatter https://www.the7thmatrix.com/eosfpodcast/2020/6/15/episode-100-black-lives-matter Please tune in.",21
58,2020-06-15 22:47:12+00:00,119,"White gays: ""We can now get married on Sunday and NOT be fired on Monday!"" Black gays: ""We can now get married on Sunday and NOT be fired on Monday... but still be shot to death by a cop on Tuesday."" Race matters. #BlackLivesMatter ",37
59,2020-06-15 22:46:59+00:00,99,As seen in NYC: #BlackLivesMatter translates in ANY language. ,38
60,2020-06-15 22:46:43+00:00,394,So many likes!!! watch and read Dorohedoro and #BlackLivesMatter ,15
61,2020-06-15 22:45:48+00:00,43,Black activists in Europe are trying to turn Europe’s wider cultural obsession with the US & its current focus on Black America to their advantage & educate their own countries about the racism in their midst. #Afropeans #BlackLivesMatter #Transatlantic,23
62,2020-06-15 22:45:22+00:00,132,Clearly we needed even more white people telling us how to feel about black people. #BlackLivesMatter is honky masturbation.,26
63,2020-06-15 22:44:20+00:00,40,#blacklivesmatter and always will and if you’re not supporting this movement imma assume you’re racist.,20
64,2020-06-15 22:44:16+00:00,5324,"Dear #BlackLivesMatter, Per @washingtonpost, 15 unarmed blacks were killed by cops last year. Per the CDC, an average of 400 blacks drown every year. So a black person is 26x more likely to drown than to be an unarmed and killed by a cop. #RayshardBrooks #GeorgeFloyd",2075
65,2020-06-15 22:43:42+00:00,132,"When I talked to my dad on the phone last week he said to me ""Son, if you get pulled over by the police please comply. I don't want the next protest to be in your honor"" 33 years and it sucks that's the best advise he ever gave me. #BlackLivesMatter",18
66,2020-06-15 22:42:26+00:00,73,Thread: Borderless Movement HK made a very helpful Chinese infographic explainer for Hongkongers who don't understand why we should cultivate solidarity with the #BlackLivesMatter movement ,22
67,2020-06-15 22:42:04+00:00,223,The outside of James Juanillo’s home in Pac Heights looks an awful lot different since Lisa Alexander &amp; her husband Robert Larkin were seen on camera questioning James about his chalk stencil. #blacklivesmatter #KarensGoneWild https://abc7ne.ws/3fimg38,57
68,2020-06-15 22:40:42+00:00,464,"""Freedom is never voluntarily given by the oppressor — it must be demanded by the oppressed."" Martin Luther King, Jr. #BlackLivesMatter",126
69,2020-06-15 22:40:02+00:00,128,".@kellyclarkson performs stunning cover of @U2's ""I Still Haven’t Found What I’m Looking For"" to honour #BlackLivesMatter protests ",20
70,2020-06-15 22:39:15+00:00,457,If you support #BlackLivesMatter that means you got to support ALL black lives...not just specific black lives.,65
71,2020-06-15 22:37:59+00:00,62,Come out and share your support! Curtis hixon this Wednesday at 4 PM! #TampaProtest #blacklivesmatter ,31
72,2020-06-15 22:33:09+00:00,57,@JHUAPL @JHUPress @JHUArtsSciences @AcademicChatter Please read our call to action! #geoscience #geology #earthscience #BlackLivesMatter ,22
73,2020-06-15 22:30:00+00:00,70,"As part of our commitment to supporting antiracist action, we've updated our bibliography with table of contents (see next tweet) for antiracist reading. In the coming weeks we'll be adding more! #antiracism #ClassicsTwitter #TeachAncient #BlackLivesMatter ",41
74,2020-06-15 22:29:05+00:00,119,"Cops are teargassing, beating and shooting #BlackLivesMatter protesters Now the courts want to put us away for LIFE — for attacking property Cause inanimate objects count more than we do That’s why we need to #DefundThePolice AND overthrow the system https://news.yahoo.com/protesters-face-life-prison-over-police-car-attacks-233639293.html",65
75,2020-06-15 22:27:31+00:00,58,Who would you choose to tackle UK racial inequality? #BlackLivesMatter,94
76,2020-06-15 22:27:10+00:00,92,AHMAUD ARBERY - DION JOHNSON - TONY MCDADE - JAMEL FLOYD - GEORGE FLOYD - RAYSHARD BROOKS We must demand justice and reform. #BlackLivesMatter,19
77,2020-06-15 22:25:10+00:00,112,"Over the past few weeks, our team has taken the time to reflect, think and discuss the issues we face today. The time for all of us to commit ourselves to a better future starts now, and we are proud to help lead that change. #BlackLivesMatter ",29
78,2020-06-15 22:24:48+00:00,1112,Is the name #BlackLivesMatter meant to be ironic since they only care about .1% of black lives? ,479
79,2020-06-15 22:22:07+00:00,222,"Before Robert Larkins & #LisaAlexander called cops on #JamesJuanillo for writing #BlackLivesMatter on his OWN San Fran property, #AmyCooper called NYPD to falsely accuse a black man of threatening her life in Central Park. That man, Christian Cooper, joins me @allinwithchris 8pE",57
80,2020-06-15 22:21:36+00:00,71,"4 BLACK MEN HAVE BEEN FOUND IN PUBLIC, HANGING FROM TREE’S, THIS WEEK. 2 in CA 1 in NY 1 in TX Police say they are all Suicides. There is no way in Hell they are all Suicides. #JusticeForLynchings #BlackLivesMatter",36
81,2020-06-15 22:19:25+00:00,63,"""Finding rest is a form of resistance in its own way."" @ethelsclub is offering free virtual healing sessions for the Black community. #BlackLivesMatter Read more from @nowthisnews Thank you as always for the conversation @najjmahal!",21
82,2020-06-15 22:14:44+00:00,37,Imagine being locked up for 17 y/o marijuana charge that's legal in other states (that you already served time for). Imagine having bad asthma & being in jail w/others w/symptoms of #COVID19. This is Neko's life. Help us get him out. #BlackLivesMatter ,27
83,2020-06-15 22:14:07+00:00,69,"LOOK AT IT AND GET ANGRY! The media is trying to hide these stories from the public now! Spread the word, don’t let this man’s death be ignored and swept under the rug!!! RETWEET!! #BlackLivesMatter #blm #JusticeForToyin",63
84,2020-06-15 22:13:02+00:00,87,"The Ambassador is retired Navy Admiral Harry Harris, the former commander of PACOM. I had the honor of meeting Ambassador Harris twice and I was proud of his decision to stand with #BlackLivesMatter and #LGBTQ.",32
85,2020-06-15 22:12:25+00:00,989,"LEST WE FORGET: “It is better to die for an idea that will live than to live for an idea that will die."" ~ Onkgopotse Abram Tiro #BlackLivesMatter #Remember16June1976 ",385
86,2020-06-15 22:11:45+00:00,28,"If you can't take to the streets for #BlackLivesMatter, you can still be an agent of change! These 5 bills to support #racialjustice and stop #policebrutality are pending in Congress. We have scripts so YOU can call your lawmakers to advocate for them.",29
87,2020-06-15 22:10:23+00:00,125,"Inspired with hope after yesterday's Pride March in Los Angeles. I may be an optimist here, but I feel the energy of real change. Keep up the momentum! Do not be silent... especially if you're white. #BlackLivesMatter #blacktranslivesmatter",8
88,2020-06-15 22:09:32+00:00,479,Trying to remind my southern af town full of “All lives matter” folks that this is REAL and ISNT going away. #BlackLivesMatter ,100
89,2020-06-15 22:08:59+00:00,61,#BlackLivesMatter #BLM #ReformThePolice This is disgusting! The officer should get charge with attempted murder and lose his job..,28
90,2020-06-15 22:08:44+00:00,114,Because they stole all the #BlackLivesMatter money. ,44
91,2020-06-15 22:08:35+00:00,541,This is why Ohio is a joke to the rest of the country @GovMikeDeWine. Are you going to allow the #Bethelpolicedepartment to incite riots and witness/condone assaults? #bethel #BlackLivesMatter ,284
92,2020-06-15 22:08:18+00:00,49,"Prisons are police states run by cops known as ""Correctional Officers."" When we demand #DefundPolice we MUST include ALL kinds police, or there will never be systemic change. #CopsAndCages #DefendBlackLives #AbolishPolicing #CareNotCages #BlackLivesMatter ",25
93,2020-06-15 22:08:17+00:00,222,"So in other words, not fracking sorry at all. Dog I'm sick to death of these fake ""apologies"" from the likes of Scott Morrison and Amanda Stoker. #auspol #RacismSucks #IndigenousLivesMatter #BlackLivesMatter ",89
94,2020-06-15 22:05:43+00:00,51,"Too many people, including police, actually believe it's not homicide if a police officer does it. #BlackLivesMatter #DefundPolice",17
95,2020-06-15 22:05:40+00:00,149,Thank you @nherna7 for this piece. This definitely looks like a comic book cover . Much appreciated! Original taken by: @images_by_matt (IG) #blm #blacklivesmatter #spiderman #milesmorales,39
96,2020-06-15 22:05:02+00:00,193,You are not my sorority sister if you are not my ally #BlackLivesMatter.,33
97,2020-06-15 22:01:58+00:00,108,"When the #Premiership returns this week, I'd love to see every single player #TakingAKnee just before kick off! #BlackLivesMatter",16
98,2020-06-15 22:00:00+00:00,315,We at Furry Weekend Atlanta stand with the #BlackLivesMatter movement. ,86
99,2020-06-15 21:58:13+00:00,356,"Holy smokes, you guys are so fast my assistants and I can't keep up with you! We are officially at $49k and I am flabbergasted. I really do have the most wonderful, caring fans in the entire world. Fingers crossed we break $50k by auction end! :-) #blacklivesmatter ",11
100,2020-06-15 21:56:41+00:00,67,"Trump is still going ahead with his fascist #TulsaRally — NO WAY! Into the streets Saturday, June 20. #TrumpPenceOutNow #BlackLivesMatter ",46
101,2020-06-15 21:55:28+00:00,94,U.N. rights body to examine 'systemic' U.S. racism and police brutality against peaceful Protest in the United States. This debate is Lead by 52 African Countries. #PeacefulProtest #BlackLivesMatter #Demcast,63
102,2020-06-15 21:54:30+00:00,40,"This year, in response to police brutality in the Black community and the murders of #GeorgeFloyd, #BreonnaTaylor, #AhmaudArbery and countless others, #JusticeForJanitors will march in support of #BlackLivesMatter. @JusticeforJans",22
103,2020-06-15 21:53:49+00:00,71,I don’t care what HPD or the media says. Black people don’t climb up in trees to hang themselves. This is absolute bullshit. @ArtAcevedo will lie for less. He damned sure won’t tell the truth about this. #Houston ARE YOU READY YET?!!!#BlackLivesMatter #blmhou #hounews,37
104,2020-06-15 21:53:48+00:00,292,"To fight racism, follow the money. #DogWhistlePolitics #MassIncarceration #DefundPolice #BlackLivesMatter ",176
105,2020-06-15 21:52:49+00:00,404,Just got word that @SYFY will be airing a #VagrantQueen Ep 1-6 marathon on #Juneteenth !! 6:30am-12:30pm #Vagrants meet me at the #MacGayBar #BlackLivesMatter #RepresentationMatter #HappyPrideMonth ,112
106,2020-06-15 21:52:29+00:00,376,Tear down the klan statues and Defund the fucking police. #BlackLivesMatter #blm #AtlantaProtests pic.twitter.com/KcG4OsG5pv,107
107,2020-06-15 21:51:22+00:00,265,Social media has the power to create change — and the young women of the #BlackLivesMatter movement know that best. Meet eight young Black activists who are using their platforms to demand an end to racism and police violence http://mala.la/3hCOI1V ,79
108,2020-06-15 21:48:13+00:00,1036,Can someone plz sort this guy out #BlackLivesMatter @skaijackson,174
109,2020-06-15 21:48:11+00:00,73,Y’all still supporting Black lives?? #BlackLivesMatter,14
110,2020-06-15 21:47:42+00:00,1714,SHARE SHARE SHARE Why doesn’t this have media attention? Armed Thugs and Trump supporters counter protesting and threatening innocent Black Life Matters protestors in Bethel Ohio . #BlackLivesMatter ,1424
111,2020-06-15 21:45:52+00:00,818,"The police took Dylan Roof to Burger King after he committed a mass murder in a church, but they couldn't take Rayshard Brooks home after discovering he had fallen asleep in a Wendy's parking lot. They murdered him instead. #BlackLivesMatter #RayshardBrooks #ThisIsWhyWeKneel",427
112,2020-06-15 21:41:18+00:00,93,Must Listen and RT! #BlackLivesMatter #KKK #DemocratsAreDestroyingAmerica #WhiteEliteDemocrats .@realDonaldTrump .@w_terrence .@DavidJHarrisJr .@RealCandaceO,103
113,2020-06-15 21:41:00+00:00,967,What the media won't acknowledge: #BlackLivesMatter is a hateful ideology that fuels violent anti-police sentiment. ,502
114,2020-06-15 21:40:54+00:00,127,This is only a little bit from my video. I needed an outlet. I needed to vent. I’m not afraid to SPEAK MY TRUTH. - I posted my full video on my channel. #BlackGirlsMatter #BlackLivesMatter https://youtu.be/VLMWG0SIKZo,56
115,2020-06-15 21:40:12+00:00,42,Please see this graphic put together by @RamonSanVicent2 about #AntiBlackRacism and how it operates in school. Take a moment to reflect on how this applies to the system you are in and what action you can take within your sphere of influence to it! #OntEd #BlackLivesMatter ,20
116,2020-06-15 21:35:25+00:00,87,"This stitch up, pretendy commission, chaired by Boris ally, needs to be boycotted. BAME communities are sick and tired of positively contributing to inquests, enquiries and commissions. Every report makes similar recommendations. Just get on and implement. #BlackLivesMatter",27
117,2020-06-15 21:35:20+00:00,196,"A new word for us to own and use #kneeneck - The relentless brutal, centuries long terrorisation, stifling asphyxiation and oppression of Black people, Black culture and Black lives. It has a name, call it out. #BlackLivesMatter #BLM #ICantBreathe",71
118,2020-06-15 21:34:55+00:00,61,I am a BLACK WOMAN. HEAR me. SEE me. FEEL my hurt. FEEL my anger. STOP KILLING US. - Black Women are NEVER heard! HEAR ME! MY VOICE MATTERS! #BlackLivesMatter #BlackGirlsLivesMatter #BlackWomenLivesMatter - This is my truth.,30
119,2020-06-15 21:34:48+00:00,18,".@JohnHMcWhorter, My sailor and I are new fans of yours. While searching #BlackLivesMatter on YouTube today, this video of yours popped up: https://youtu.be/mT2rlJe9cuU Everyone following me, both right &amp; left in political views, give it a listen &amp; John a follow. #MondayThoughts",27
120,2020-06-15 21:34:17+00:00,36,"Exclusive: @maroitoje speaks to @MailSport on racism, #rugby &amp; what we can do to change society, education and the sport. ‘There’s a large proportion of people in our society that believe this is wishy-washy stuff. That’s the danger.’ #BlackLivesMatter ",15
121,2020-06-15 21:33:37+00:00,237,I’ve not heard one single #BlackLivesMatter protestor protesting about the millions of Slaves living in slavery conditions in Africa today. Then there’s the Muslim countries with slaves too I don’t see how attacking the police &amp; rioting helps your cause. ,89
122,2020-06-15 21:31:41+00:00,57,"Last week the @overwatchleague posted a video discussing the #BlackLivesMatter movement. Their video features NO black women. This is pop culture erasing black women (cis &amp; trans.) We must CELEBRATE, SUPPORT, and PROTECT black women (cis &amp; trans) when they are ALIVE!",5
123,2020-06-15 21:31:31+00:00,343,Sending major to everyone who is supporting #BlackLivesMatter. #BTSARMY is truly unstoppable Still looking for ways to help? Check out the links for resources &amp; other petitions that haven't met their signature goals https://blacklivesmatters.carrd.co/ ,122
124,2020-06-15 21:29:55+00:00,59,"Haven't forgotten that Gomez: -was also on that Trump call; -released a statement on Floyd's death six days late, which said that ""riots are the language of the unheard"" but ""nothing is gained by violence; -is pres of USCCB, which has not released #BlackLivesMatter statement. ",13
125,2020-06-15 21:28:20+00:00,278,"Dear non-Black people, When you see/hear #BLACKLIVESMATTER - it’s truth. Dear non-trans people, When you see/hear #TransLivesMatter - it’s truth. Dear non-sexually abused people, When you see/hear an accusation - IT’S TRUTH. Dear silent/comfortably complacent people: STEP UP",66
126,2020-06-15 21:27:39+00:00,82,"Our statement addressing the issue of a too-white publishing market, and what we plan to do. Solidarity statements don't keep anyone alive, but silence won't save you either. @SFWP #BlackLivesMatter https://www.sfwp.com/changed-behavior-sfwp-and-the-future-of-a-historically-white-press/",14
127,2020-06-15 21:26:09+00:00,121,The #SegaSaturn hardware is capable of assigning a color gradient to each polygon quad. #BurningRangers uses this feature to simulate lights and fires. This is a small colorful demo to reproduce the effect in #unity3d dedicated to #BlackLivesMatter #TransLivesMatter,29
128,2020-06-15 21:24:21+00:00,92,This is what a Pennridge school board member tweeted! Imagine being that ignorant. I hate it here. #BlackLivesMatter #blm,36
129,2020-06-15 21:22:01+00:00,448,"If you protest ""violently"" you get attacked. If you peacefully protest you still get attacked. We need to stop allowing cops to divide us by classifying protesters as violent & non-violent. Diversity of tactics is how we win. We are in this together. #ACAB #BlackLivesMatter",128
130,2020-06-15 21:21:07+00:00,62,"Judging a demonstration by its most violent participants, but not judging a police force by its most violent cops, is the language of the OPPRESSOR. #BlackLivesMatter",16
131,2020-06-15 21:21:04+00:00,125,We at GGA are shining a much-needed spotlight on wonderfully intricate black female TV characters. Click the link below to take a gander at our list! Black Lives Matter - now and always. #BlackLivesMatter #BlackWomenLivesMatter,51
132,2020-06-15 21:20:11+00:00,161,Seeing these images of All #BlackLivesMatter painted across Hollywood Blvd just hit me a little different today. We still have a long way to go. We have to stop letting death be the thing that makes us important and seen. But I hope for change. #BlackTransLiveMatter #BlackPride,49
133,2020-06-15 21:19:29+00:00,354,"""I felt like we had the whole power of the city behind us."" ICYMI, Tiffany Chancellor and Nathalie Wright, wives of @KamChancellor and @KJ_WRIGHT34, led a march in honor of #BlackLivesMatter.",40
134,2020-06-15 21:19:13+00:00,33,"Hi, strangely you have not been on here since the video resurfaced of the time you joked about slavery. Do you still find slavery funny? #BlackLivesMatter ",35
135,2020-06-15 21:17:02+00:00,1066,Protesters put up a memorial on the small fence near the White House: Breonna Taylor Atatiana Jefferson Ahmaud Arbery Botham Jean Philando Castile Alton Sterling Sandra Bland Michael Brown Walter Scott Laquan McDonald Tamir Rice Trayvon Martin George Floyd #BlackLivesMatter ,555
136,2020-06-15 21:16:56+00:00,240,Must Watch! An awesome history lesson in a calm and precise manner. H/T to this young woman! #BlackLivesMatter #VoteRedToSaveAmerica,239
137,2020-06-15 21:14:01+00:00,168,Nathan Hale HS 2020 graduates marching around their school on graduation day for #BlackLivesMatter ,58
