,Datetime,Favorites,Text
11,2020-06-10 22:32:22+00:00,15607,"#BlackLivesMatter Today, Yesterday, Tomorrow , Always and Forever "
12,2020-06-10 22:21:36+00:00,8312,"Just because it’s died down on my TL, I’ve come to remind you that #BlackLivesMatter now and forever"
13,2020-06-10 22:21:08+00:00,29,"This is what some piece of shit posted on my friends daughters pic on fb. He’s not hard to find on there, Twitter do your thing. #BlackLivesMatter #icantbreathe pic.twitter.com/nPiS3dGQll"
14,2020-06-10 22:20:10+00:00,4563,#BlackLivesMatter is one of the most effective social movements in American history. 
15,2020-06-10 22:12:26+00:00,4,"Join us in South Jersey , Franklinville , for a peaceful march. These are our streets and our voices will be heard. Where: 1584 Coles Mill Rd, Franklinville, NJ 08322 Franklin Twp Library When: June 13th 11am #BlackLivesMatter #BlackLivesMatterNJ"
16,2020-06-10 22:06:57+00:00,499,"You can't ignore anti-Black racism when it's hitting you in the face like a cop with a baton, tear gas, or rubber bullets. #BlackLivesMatter ain't public opinion - it's a fact. This isn't a cultural wave - it's our lives &amp; we need action! #DefundThePolice https://www.nytimes.com/interactive/2020/06/10/upshot/black-lives-matter-attitudes.html?referringSource=articleShare"
17,2020-06-10 22:02:40+00:00,14,"Stand on the right side of history, and don’t do it quietly. #BlackLivesMatter"
18,2020-06-10 22:00:49+00:00,156,Last one but had to do it ! #BlackLivesMatter 
19,2020-06-10 21:49:24+00:00,39,FACTS. Protect the culture. #BlackLivesMatter #blm
20,2020-06-10 23:30:00+00:00,63,Now is the time for ALL climate activists to show up for Black Lives. 350 organizer Dominique Thomas breaks down how and why: #BlackLivesMatter pic.twitter.com/nqcyGCG7nw
21,2020-06-10 23:23:29+00:00,20,"#ThePromisedSaviour not hidden, HIS presence is more viable than any other visible existence It is YOU who is absent. YOU Should be present. HE IS AWAITING YOU .. #BlackLivesMatter #اللهم_عجل_لوليك_الفرج"
22,2020-06-10 23:04:50+00:00,20,"It pains my heart to see images of black men, women, and children suffering on my feed I’m disgusted that it might be the only thing that’s working to make *some* white people care #BlackLivesMatter and I wish it didn’t take horrible images and video to make people see it"
23,2020-06-10 23:04:24+00:00,297,The civil war was 1861-1865! And now 2020 they are getting rid of all the confederate flags and it’s statues! About damn time! #BlackLivesMatter
24,2020-06-10 22:57:01+00:00,5,Never give up #BlackLivesMatter #Hushpuppi #LikeForLikes
25,2020-06-10 22:56:55+00:00,309,It costs $0 to RT this tweet & help a small black owned business to grow #BlackLivesMatter 
26,2020-06-10 22:53:35+00:00,52,The next Providence Protest On Trump’s birthday Sunday 12pm | Kennedy Plaza #BlackLivesMatter 
27,2020-06-10 22:48:08+00:00,67,"White people: What do you want? Black people: We want equality and for cops to stop killing us! White people: Okay, how about we cancel Cops, refuse to show Gone with the Wind and ban Confederate flags at NASCAR? Will that work? #blacklivesmatter"
28,2020-06-10 22:47:43+00:00,145,I stand in support. I will speak out. I will help end systemic inequities. #BlackLivesMatter #NoHateinWake
29,2020-06-10 22:46:29+00:00,42,Use your voice to make a change and be the change you want to see! #BlackLivesMatter 
30,2020-06-10 22:42:40+00:00,42,Let’s try this challenge #StayHome #voguechallange #blacklivesmatter 
31,2020-06-10 22:19:30+00:00,2,"No Justice, No part 2. #blmart #BlackLivesMatter "
32,2020-06-10 22:11:11+00:00,15,"I’m losing family members because they are racist, trump supporting, closed minded, shitty people. I will never not support BLM. I’ll call any member or friend out on their bullshit. People really trying me. #BLACKLIVESMATTER I don’t understand but I will stand with you "
33,2020-06-10 22:05:47+00:00,178,She deleted the video. BUT YOU CANT RUN NOW. This is a Baptist Health Paducah employee. Please Call Baptist Health HR 270.575.2100 and report her!!!!!!! Her name is Tabitha Moore-Morris and she’s in healthcare? #BlackLivesMatter 
34,2020-06-10 21:51:21+00:00,3428,Speak against injustice - ACT against injustice. Here are some ways that you can help today. #BlackLivesMatter 
35,2020-06-10 21:41:45+00:00,46,Washington Square Park protesters taking a knee at 5th Ave and E40th Street. #BlackLivesMatter 
36,2020-06-10 21:37:48+00:00,74,Good boys support #blacklivesmatter 
37,2020-06-10 21:34:08+00:00,18,Some upcoming BLM marches/demonstrations in Chicago this weekend Go if you can! #BlackLivesMatter #Chicago
38,2020-06-10 21:33:08+00:00,5057,Best one #BlackLivesMatter 
39,2020-06-10 21:33:03+00:00,76,Drawn by my 14 year old in honor of #PRIDE2020 and #BlackLivesMatter. Proud mom. 
40,2020-06-10 23:23:59+00:00,48,CHANGE WILL COME #BlackLivesMatter #FindAWay
41,2020-06-10 23:18:49+00:00,2,"“Ice Cube shared an anti-Semitic conspiracy theory on Twitter, posting an image of the Black Cube of Saturn within the Star of David. The Black Cube of Saturn refers to a cult of Satan worshippers.” #BlackLivesMatter #Antisemitism matters"
42,2020-06-10 23:02:17+00:00,31,Arrest the cops who murdered #BreonnaTaylor. Arrest the cops who murdered #BreonnaTaylor. Arrest the cops who murdered #BreonnaTaylor. Arrest the cops who murdered #BreonnaTaylor. Arrest the cops who murdered #BreonnaTaylor. #BlackLivesMatter
43,2020-06-10 23:00:00+00:00,182,"Canadian streetwear brands are taking action to support the #BlackLivesMatter movement, from creating platforms for black designers to pledging donations FULL STORY: https://bit.ly/3feBwOm"
44,2020-06-10 22:51:48+00:00,2427,"I’m so happy to be sharing my mic with @OsopePatrisse. Co-Founder of the #BlackLivesMatter movement, I’ve been grateful for the influence her voice has had on me. Now it’s her turn to share it with all of you, on my Instagram. #ShareTheMicNow http://ellen.tv/2Ay3Olu"
45,2020-06-10 22:50:12+00:00,2,I don't understand how this is an issue. Black Lives Matter always. What is so hard to comprehend? #BlackLivesMatter #BLM
46,2020-06-10 22:40:54+00:00,86,Ain’t nothing change #SayHerName #BlackLivesMatter 
47,2020-06-10 22:33:03+00:00,7,"#BlackLivesMatter all day, every day. Not just when it's convenient for your image. "
48,2020-06-10 22:29:51+00:00,78,38 babies #BlackLivesMatter 
49,2020-06-10 22:10:12+00:00,77,#WomenOfATT #BlackLivesMatter happy to be a part of the Chinatown team in the heart of DC. 
50,2020-06-10 22:10:10+00:00,40," @NEWMAN &amp; the 209 The Central Valley has some r a c i s t members of the community, and now is the time to show complete opposition to them and support #BlackLivesMatter This Saturday at 12PM! "
51,2020-06-10 21:32:34+00:00,357,"Sikh Americans in Oregon, the Salem and Beaverton served Langar (Free Food) to people marching for George Floyd. #BlackLivesMatter "
52,2020-06-10 21:28:38+00:00,86,#BlackLivesMatter protest at TAMU spread the word 
53,2020-06-10 21:27:12+00:00,31,"When NASCAR realizes that it's time to ban the confederate flag from their events, you know change is coming. #BlackLivesMatter "
54,2020-06-10 21:24:33+00:00,1,"You know what's amazing about #BlackLivesMatter is that in reality they don't give a shit about black lives. I may be white, but I know how to read statistics: 2016 Crime Data USA https://bit.ly/3dSvVxd 2018 Crime Data USA https://bit.ly/2B1bWgY pic.twitter.com/UU0Yh1OAHc"
55,2020-06-10 21:19:21+00:00,95, She makes me proud! #BlackLivesMatter 
56,2020-06-10 21:15:37+00:00,5,Black lives STILL matter even if it isn’t trending. #BlackLivesMatter
57,2020-06-10 21:11:45+00:00,5,Arsenal football club in support of the #BlackLivesMatter movement . 
58,2020-06-10 21:11:38+00:00,3614,"There's power in healing. There's power in our voices. There's power in our platforms. We've curated ""Thread of Threads: #BlackLivesMatter"" —an ongoing Moment that will center and amplify Black voices, provide resources, and uplift. "
59,2020-06-10 21:03:33+00:00,73,This is how the police see black poeple with phones like a real gun... #BlackLivesMatter
60,2020-06-10 22:48:23+00:00,87,Me walking up #BlackLivesMatter blvd in Washington D.C. with Philonise Floyd (brother of #GeorgeFloyd )
61,2020-06-10 22:38:47+00:00,46,I am not exaggerating when I say this bike line has been going on for 10 minutes and is still going. Amazing. SOo many people on Flatbush ave. #BlackLivesMatter #blm #brooklynprotest #Brooklyn #DefundThePolice #DefundNYPD
62,2020-06-10 22:31:06+00:00,246,"""We're sitting here with this push on #BlackLivesMatter, and absolutely they matter, man. I think it's a beautiful thing. I'm in complete support with them."" - @Chiefs HC Andy Reid"
63,2020-06-10 22:18:27+00:00,11,I am a BLACK MAN. I don’t matter because I am Scientist. I don’t matter because I’m strong. I don’t matter because I have a PhD degree. I don’t subscribe to the notion that I matter because of what I can offer. I matter because I a human being. That’s it. #BlackLivesMatter 
64,2020-06-10 22:17:03+00:00,12,I wrote this social story to help people with intellectual disabilities better understand the BLM movement. Appropriate for neurotypical children too. Please share with anyone you think would benefit! Education shapes the future #BlackLivesMatter https://docs.google.com/presentation/d/19DsDfqTTMEjXb43sZ8ps1p1VrZSr1Vu9Qr_c7aP-me8/mobilepresent?slide=id.p pic.twitter.com/WeocCwLokf
65,2020-06-10 22:00:27+00:00,11,It's been time. Let's do this! #apblackhistory #blacklivesmatter #blackhistory
66,2020-06-10 21:59:47+00:00,0,Stream boy with luv please #BlackLivesMatter 
67,2020-06-10 21:58:37+00:00,17,Things need to change. #BlackLivesMatter #AmericaOrTrump #VoteTrumpOut
68,2020-06-10 21:57:22+00:00,423,"If you’d like to read more about police abolitionist theory, The End of Policing is a fantastic book that’s available for free to read on any device. #BlackLivesMatter #ACAB https://www.versobooks.com/books/2817-the-end-of-policing"
69,2020-06-10 21:51:51+00:00,3,Teach them young & teach them right. #BlackLivesMatter #teacherforchange #BetterTogether
70,2020-06-10 21:47:27+00:00,8,i love my city #BlackLivesMatter 
71,2020-06-10 21:40:37+00:00,1650,The @NASCAR season began with Donald Trump as Grand Marshall of the Daytona 500. Tonight in Martinsville VA the 43 car will have a #BlackLivesMatter paint scheme and Confederate Flags will be banned. 
72,2020-06-10 21:28:10+00:00,50,just a reminder that #BlackLivesMatter
73,2020-06-10 21:12:36+00:00,162,Trump roundtable on race relations. Great work Wayne Dupree!! ⁦@WayneDupreeShow⁩ #MAGA #BlackLivesMatter 
74,2020-06-10 21:03:16+00:00,0,And this is why police and military ain’t shit #BlackLivesMatter pic.twitter.com/Zbojj8w7Hc
75,2020-06-10 20:56:54+00:00,20,Cause Black publications are important! #VibeChallenge #BlackLivesMatter 
76,2020-06-10 20:55:47+00:00,42,"Not so nice reminder: #BlackLivesMatter means *ALL* black lives. That includes • gay • straight • cis • trans • non-binary • disabled There ain't no fucking picking and choosing, no room for fucking bigotry."
77,2020-06-10 20:55:38+00:00,15,Anyone know who this racist lady in San Diego is?? This happens June 9th in downtown. We can't let them get away with this any longer! #blm #BlackLivesMatter (1/3) 
78,2020-06-10 20:49:46+00:00,15,Attached below is a statement written and supported by Wheaton Men’s Basketball on the #blacklivesmatter movement: 
79,2020-06-10 21:24:05+00:00,242,For George Floyd. For George White. For our ancestors. For our elders. For our contemporaries. For our children. And for our children yet to be born. We want justice. We want peace. #BlackLivesMatter 
80,2020-06-10 20:53:53+00:00,82,#BlackLivesMatter . The fight isn’t over. 
81,2020-06-10 20:50:42+00:00,1,We are all in this together! #BlackLivesMatter 
82,2020-06-10 20:50:38+00:00,126,Korey wise faced decades in prison for a case with no evidence against him. The DNA results even came back as negative. While Brock Turner who has all the evidence against him plus a witness only got 3 months. Never tell me white privilege isn’t real. #blacklivesmatter 
83,2020-06-10 20:49:06+00:00,24,"”I can't breathe”. Indian Aryan supremacists are denying Dalits their right to live with dignity. As Blacks face racism in US, Dalits in India face racism from Manuvadis. #SaveDalitInUP #DalitLivesMatter #BlackLivesMatter "
84,2020-06-10 20:48:26+00:00,954,"Want to end systemic racism? Start with Planned Parenthood. Its founder, Margaret Sanger, was a eugenicist. She called for eliminating Blacks and even spoke to a women's KKK group. Today, abortion is the leading killer of Blacks Where is the outcry from #BlackLivesMatter?"
85,2020-06-10 20:45:41+00:00,567,I’ve been working through my feelings and I thought I should share. #BlackLivesMatter 1/3 
86,2020-06-10 20:42:50+00:00,10,"Little Britain, Mighty Boosh, League of Gentleman and on and on it goes. So when are we going to cancel Labour's Ian Lavery #blackface #BlackLivesMatter #BlackLivesMatterUK"
87,2020-06-10 20:40:42+00:00,14143,"So my birth sister, Riah, was tragically murdered yesterday. Like me, she’s also trans. The news has been misgendering her as well as other people and I want to make sure that she’s remembered in death like she was in life. #SayHerName #BlackTransLivesMatter #BlackLivesMatter "
88,2020-06-10 20:38:23+00:00,78,On black boys and music education #musiced https://www.nateholdermusic.com/post/are-we-failing-our-black-boys #ukmusiced #blacklivesmatter
89,2020-06-10 20:33:36+00:00,10,This is America. #BlackLivesMatter 
90,2020-06-10 20:33:29+00:00,26,Making History to build a Better future for the Black Economy. #sableassent #sac1 #sacwallet #sablecoin #dubai #webuyblack #bankblack #guyana #UK #DC #VA #haiti #jamaica #nigeria #NYC #BlackLivesmatter #ghana #trinidadandtobago #bahamas #africanunion #detroit #ATL #asia
91,2020-06-10 20:33:17+00:00,54,Can you say white privilege? #BlackLivesMatter 
92,2020-06-10 20:32:43+00:00,4,A 99-year-old resident at Brookdale Westlake Hills organized a protest right outside the nursing home. Take a look at this protester's sign: #blacklivesmatter 
93,2020-06-10 20:28:40+00:00,6,Incredible #BlackLivesMatter research into black artists and authors from Charlotte in Year 9. Great book cover! 
94,2020-06-10 20:26:55+00:00,21,This is a great conversation starter. #BLM #BlackLivesMatter 
95,2020-06-10 20:19:49+00:00,1623,Listen to Philonise Floyd’s words. Do not forget them. Do not stop fighting. #BlackLivesMatter 
96,2020-06-10 20:14:00+00:00,509,a Tale of two Central Valleys #BlackLivesMatter 
97,2020-06-10 20:12:16+00:00,4475,Like it or not..........This @NFL season is all about THE MOVEMENT!!Stand by ur words.#blacklivesmatter 
98,2020-06-10 20:06:45+00:00,12,Out now! Link in bio! #Geeaarr #BlackLivesMatter 
99,2020-06-10 20:06:14+00:00,3894,Pleased to support the #BlackLivesMatter movement in Islington. #Taketheknee #BlackLivesMattterUK #WeDemandChange
100,2020-06-10 20:01:55+00:00,9,"Black Lives Matter riots have destroyed more innocent black lives in the last month, than white police officers have in a decade. #BlackLivesMatter #TrumpTrain #StopTheKillings"
101,2020-06-10 19:50:11+00:00,54,Best explanation of #BLM #BlackLivesMatter I've ever seen. Please feel free to steal it and use it liberally. 
102,2020-06-10 19:47:37+00:00,33,"This is 100% irresponsible and wrong: “All of the research says we're shooting African Americans about 24 percent less than we probably ought to be” - Major Travis Yates, Tulsa PD. TWITTER, DO YOUR THING! #blacklifematters #blacklivesmatter "
103,2020-06-10 19:47:27+00:00,5873,For all you racists out here yelling #BlackLivesMatter ... I'm here to tell you #AllLivesMatters We all matter. Cops included. We all go through stuff. We are all working our butts off trying to live the America dream. Save your sab stories. Go get it like everyone else.
104,2020-06-10 19:45:46+00:00,29724,"PLT X Saweetie collab out now! ALL proceeds from my collection will go to the Black Lives Matter foundation. Thank you PLT for standing with us during this time, making a difference is my top priority. #BLACKLIVESMATTER !!!!!!! "
105,2020-06-10 19:39:24+00:00,81,United we stand. #BlackLivesMatter 
106,2020-06-10 19:37:38+00:00,185,Black lives STILL matter btw. And Shukri Abdi STILL deserves justice btw. #blacklivesmatter #JusticeForShukriAbdi
107,2020-06-10 19:33:49+00:00,3,#BlackLivesMatter - Our Commitment 
108,2020-06-10 19:31:22+00:00,37,"No justice, no peace. #BlackLivesMatterNL #BlackLivesMatter #ZwartePietIsRacisme"
109,2020-06-10 19:22:22+00:00,310,"LET’S DO THIS! “An advisory board made up of all Black LGBTQ+ leaders has been formed to move forward in organizing the All Black Lives Matter solidarity march on Sunday, June 14 at 10:00 a.m. in Los Angeles.” #blacklivesmatter #allblacklivesmatters"
110,2020-06-10 19:10:54+00:00,4,Can we PLEASE get more shows like this. Shows that don’t shy from the real world. #CraigoftheCreek #blacklivesmatter pic.twitter.com/SZAFhUlIVN
111,2020-06-10 19:09:43+00:00,3465," Telling some uncomfortable truths in Parliament today. We need actions, not words. #BlackLivesMatter #AFightForAllOfUs"
112,2020-06-10 19:08:22+00:00,91635,SAY THEIR NAMES AND KNOW THEIR STORIES #BlackLivesMatter (illustrations by me) 
113,2020-06-10 19:05:23+00:00,8115,Eintracht Frankfurt are wearing #BlackLivesMatter shirts vs. Bayern Munich in their German Cup match 
114,2020-06-10 18:48:57+00:00,4,How many David Dorn's are going to get killed as a result of reduced policing? #BlackLivesMatter #DavidDorn
115,2020-06-10 18:47:58+00:00,2,Protest today at 5pm! #BLMSanDiego #blm #BlackLivesMatter pic.twitter.com/b1kmy1sFNd
116,2020-06-10 18:34:30+00:00,3102,"Followers Who Unfollow: I like it better when U talk about #Buffy and stuff. I don’t want to hear about #BlackLivesMatter, social injustice, gaslighting from Trump’s administration, reproductive rights, pay equality, immigration, corporate greed, LBGTQ+ issues -ad infinitum Me: "
117,2020-06-10 18:23:05+00:00,43,"Join the Front Line THIS Saturday at 5 PM. Come out, show your support. We will not be silenced, you’re going to want to show up #blacklivesmatter #tampaprotests #tampaprotest"
118,2020-06-10 18:11:35+00:00,194,"Patrick’s amendment also called on the UK Government to immediately suspend all export licenses for tear gas, rubber bullets and riot gear to the US. #BlackLivesMatter "
119,2020-06-10 18:11:34+00:00,535,Breaking: the Scottish Parliament has just voted to back @PatrickHarvie’s amendment which calls for the establishment of a slavery museum to address our historic links to the slave trade. #BlackLivesMatter 
120,2020-06-10 18:08:51+00:00,219,Love everyone...not just those like you. #Pride #BlackLivesMatter 
121,2020-06-10 17:54:07+00:00,385,"Rest In Peace to all my fallen brothers and sisters!! Your story will be heard and never forgotten! I didn’t make this for publicity but just to get the message out all over the world! We’re TIRED, ANGRY, and want to be HEARD #BlackLivesMatter #BlackLivesAreNeeded REPOST pt.1"
122,2020-06-10 17:52:14+00:00,76,Everyone tearing down slave-owner statues.... you gonna tear down mosques too? Didn’t think so. Doesn’t fit the narrative #blacklivesmatter #slavery
123,2020-06-10 17:49:15+00:00,83,Arrest the cops who murdered Breonna Taylor. Keep fighting. #BlackLivesMatter 
124,2020-06-10 17:49:13+00:00,22,"@StarParker bravely puts forth a powerful insight in today’s column: “If black Americans are victims of anything, it is that they live in a country that has become a wasteland of moral relativism.” #BlackLivesMatter "
125,2020-06-10 17:45:52+00:00,88,"The narrative will be that a bunch of crazies invaded Cap Hill, started looting and burning, but the FACT is we're building a community and cultivating peace, and this fact is the real threat to those in power. #blacklivesmatter #seattleprotests #autonomouszone"
126,2020-06-10 17:45:03+00:00,172,I’ll be here come rain or shine to #TakeTheKnee each Wednesday to say that #BlackLivesMatter. Who’s going to join me? 
127,2020-06-10 17:37:40+00:00,1022,This is from a #BlackLivesMatter protest in NORWAY 
128,2020-06-10 17:37:26+00:00,22,Kangna Ranaut to other Bollywood celebs who stood up and spoke for #BlackLivesMatter but didn't spoke a single word when a Kashmiri Pandit is killed by terrorists in their own country- #KanganaRanaut #KanganaRanaut
129,2020-06-10 17:35:02+00:00,405,[10] - that’s the end of the thread! Please check out the blog post (link in the above tweet) to read more in-depth about this! Hope you enjoyed and learned something new! Don’t forget to subscribe to http://ssozinha.com/subscribe for more african history content #BLACKLIVESMATTER 
130,2020-06-10 17:33:22+00:00,867,"[9] - I’ve written a more detailed article/ blog post about this with sources titled The Miseducation of Mahatmar Gandhi... For Africans. check that out for more insight on these points. Africans, in the spirit of #BlackLivesMatter let’s wise up "
131,2020-06-10 17:31:25+00:00,586,"Former Secretary of State Madeleine Albright discusses Trump using tear gas on protesters so he could pose with a bible in front of the St. John's Church, and explains why she says Trump is the most un-American president in U.S. history. #BlackLivesMatter "
132,2020-06-10 17:19:15+00:00,679,"From Charlotte, with love. #BlackLivesMatter "
133,2020-06-10 17:18:39+00:00,218,...because some people are visual learners ya'know? #blacklivesmatter #DefundThePolice
134,2020-06-10 17:14:35+00:00,4,This goes to EVERYBODY who doesn’t support #BlackLivesMatter ... 
135,2020-06-10 17:05:50+00:00,440,".@JanetJackson took to social media recently to show support of the #SayTheirNames and #BlackLivesMatter movements, posting the monologue from 1989's iconic ""Rhythm Nation"" video. Back in 1990, she spoke on racialized violence and how it ""seems like everything is going backwards"" "
136,2020-06-10 17:02:24+00:00,190,"No Pride Parade this summer, but a drag queen’s Black Lives Matter march in Boystown on Sunday is drawing interest from thousands. #BlackLivesMatter #PrideMonth"
137,2020-06-10 17:01:23+00:00,126,#BlackLivesMatter statue topplers need to stop their hypocrisy and not turn a blind eye to Islam. Mohammed the founder of Islam was also a slave owner. The statues to him are places of worship across UK but somehow I don’t see the woke mob attacking and tearing down mosques.
138,2020-06-10 16:58:52+00:00,5,"""Hating people because of their color is wrong. And it doesn't matter which color does the hating. It's just plain wong"" (Mohammad Ali) #AllLivesMatter #BlackLivesMatter "
139,2020-06-10 17:23:43+00:00,9,How tall think I did on this GEORGE FLOYD picture by the way I'm black and locked up retweet this #blacklivesmatter 
140,2020-06-10 17:01:20+00:00,77,"I picked the right time to visit Albany, NY #blacklivesmatter "
141,2020-06-10 16:56:55+00:00,1744,"""If you stick a knife in my back 9 inches and pull it out 6 inches, there's no progress. If you pull it all the way out, that's not progress. The progress is healing the wound that the blow made. And they won’t even admit the knife is there.” - Malcolm X. #BlackLivesMatter "
142,2020-06-10 16:52:15+00:00,3252,"While you're here, check out the Absolutely Massive List of Anti-racist Resources for Black Lives Matter Allies that I put on my newsletter & get to learning! #BlackLivesMatter And subscribe if ya want. It's free! "
143,2020-06-10 16:49:43+00:00,9,The truth about the development of Monument Avenue #rva #blacklivesmatter #RVAprotest
144,2020-06-10 16:48:51+00:00,6,"""I had to bury my son because of black on black crime. Four fucking years old. I had to bury my man because of black on black crime. I had to bury my brother because of black on black crime. Fuck your Black Lives Matter."" - Realityoftruth tiktok #BlackLivesMatter"
145,2020-06-10 16:41:52+00:00,3691,#BLACKLIVESMATTER ALL OVER THE WORLD 14 year old Joao Pedro was killed playing with his cousins when Federal Police chasing drug dealers recklessly shot the this child in the confrontation. My son Isaiah is 14 also… https://www.instagram.com/p/CBQvu1fgC6_/?igshid=6e5xaeqeteke
146,2020-06-10 16:35:16+00:00,124,"The Creator of this art is Demonte Price (⁦⁦@price_demonte⁩), a young African American artist who said some nice things about me I'm embarrassed to include here. I love this shirt, you will too. Buy one to support #BLM #BlackLivesMatter "
147,2020-06-10 16:27:08+00:00,851,Here's how we're taking action and making change #BlackLivesMatter 
148,2020-06-10 16:22:01+00:00,1630,"Public opinion rarely moves fast, but it has on #BlackLivesMatter In the last two weeks, American voters’ support for the Black Lives Matter movement increased almost as much as it had in the preceding two years. "
149,2020-06-10 16:20:04+00:00,1641,"For those asking - but why did Colston become a statue in 1895 when he wasn't so much of a philanthropist and most people of Bristol didn't actually want him up??? A simple answer: racism and white supremacy. For them, black lives didn't matter. #BlackLivesMatter (16)"
150,2020-06-10 16:10:22+00:00,46,Well well well... #BlackLivesMatter you going to call him out &amp; remove his statue to then no i thought not! 
151,2020-06-10 16:06:12+00:00,451,"@SMTOWNGLOBAL’s silence towards the #BlackLivesMatter movement have been deafening, especially considering they have built wealth off black culture. On June 12th, 8PM KST | 7AM EST | 6 AM CST | 4AM PST please join us in trending #/SMBLACKOUT #/SMUseYourPlatform "
152,2020-06-10 16:02:51+00:00,244,i'm not seeing blm on my tl so here's a thread of petitions you might not have signed yet #BlackLivesMatter
153,2020-06-10 16:01:14+00:00,1470,"Netflix launches #BlackLivesMatter collection feat. '13th,' 'Moonlight,' 'Malcolm X,' and more: https://bit.ly/37pc9XB"
154,2020-06-10 15:38:59+00:00,5208,"Today's police forces look more like armies equipped with weapons of war. A fed'l program from the 1990s sends surplus military equipment to NYPD & other police. Today, I've introduced legislation to end this initiative once and for all. #BlackLivesMatter #EndPoliceViolence 1/3"
155,2020-06-10 15:34:40+00:00,17,In the rain #blacklivesmatter protest #hull
156,2020-06-10 15:34:31+00:00,117,"#BlackTransLivesMatter so why does @jessphillips literally erase Naomi Hersi's existence when she reads out the list of women killed in the UK in parliament? They say the UK isn't racist, it is racist and transphobic #BlackLivesMatter "
157,2020-06-10 15:29:34+00:00,4,Manifesting #VogueChallenge #blacklivesmatter 
158,2020-06-10 15:14:52+00:00,3380,"YOU. BEG. FOR. CAMPAIGN. CASH FROM. WHITE. NATIONALISTS. YOU. DID. NOT. BOTHER. TO. ATTEND. A. SINGLE. #BLACKLIVESMATTER RALLY. IN. OUR. DISTRICT. THERE. WAS. ONE. IN. YOUR. NEIGHBORHOOD. No one, not one person here gives a damn about your opinion on race. "
159,2020-06-10 15:38:08+00:00,36,"If you cannot support me on the LEFT, how can you support me on the RIGHT? We stand with our Black student-athletes. #BlackLivesMatter "
160,2020-06-10 15:27:01+00:00,813,This is how much #blacklivesmatter to the Tory party: 306 Conservative MPs voted to keep government #Windrush documents secret.
161,2020-06-10 15:12:13+00:00,1755,"Thanks to #blacklivesmatter he is thrown into sea near Pero's Bridge, named for Pero Jones, born into enslavement, brought to Bristol as a servant, never freed. For more, see excellent article by Roger Ball https://www.brh.org.uk/site/articles/myths-within-myths/ Spencer Jordan's UWE PhD on Bristol elites. (13)"
162,2020-06-10 15:11:59+00:00,341,"#BlackLivesMatter Charlotte, NC "
163,2020-06-10 15:10:53+00:00,15,"Bismarck, ND- get out there. #blacklivesmatter #protest #BreonnaTaylor"
164,2020-06-10 15:03:48+00:00,127,1. ‘Britain is not racist’. Really? Anti-Black racism in the UK: a thread #BlackLivesMatter 
165,2020-06-10 14:58:47+00:00,65,"WATCH: Decatur, Alabama Police Officer punched black man “Star Of Spirits” Owner in the face, broke jaw, after he called to report being robbed. #BlackLivesMatter "
166,2020-06-10 14:55:53+00:00,607,We will outlast you. We will outwork you. We will out-organize you. And we will win. #BlackLivesMatter
167,2020-06-10 14:52:52+00:00,954,After finding out that @YorkshireTea supports #BlackLivesMatter I decided to buy packs of their amazing biscuit flavoured tea for my friends and family. 
168,2020-06-10 14:51:46+00:00,13,The centerpiece of this claptrap is an article that takes a blatant dump on the entire message behind #BlackLivesMatter. 
169,2020-06-10 14:50:32+00:00,5,Something to think about #BlackLivesMatter 
