,Datetime,Favorites,Text
30,2020-06-09 21:39:10+00:00,504,"We must continue to root out systemic racism wherever it lives. That means pushing for equity in education, health care, economic opportunity, law enforcement and much more. We have work to do. Because #BlackLivesMatter."
31,2020-06-09 21:34:02+00:00,2112,.@BubbaWallace to pilot #BlackLivesMatter scheme Wednesday at @MartinsvilleSwy to promote #CompassionLoveUnderstanding. #NASCAR
32,2020-06-09 21:31:59+00:00,309,you love to see it #BlackLivesMatter 
33,2020-06-09 21:17:10+00:00,560,Spot the difference #BlackLivesMatter 
34,2020-06-09 21:12:59+00:00,4,our commitment. #blacklivesmatter 
35,2020-06-09 21:11:46+00:00,858,Powerful words #BlackLivesMatter 
36,2020-06-09 21:03:36+00:00,10050,"I like horses but dislike Trojan horses Black lives matter but I can't support #BlackLivesMatter I'm horrified by police brutality but oppose #DefundPolice I know about abuses in STEM but believe #ShutDownSTEM is an antiblack message. Science enlightens, equalizes and empowers"
37,2020-06-09 21:00:43+00:00,311,Tear them all down #RDR2 #BlackLivesMatter 
38,2020-06-09 21:00:19+00:00,9,a note to those remaining silent on #blacklivesmatter: 
39,2020-06-09 20:48:07+00:00,1448,EVERYONE LIKE & RETWEET THIS VIDEO. STAY WOKE by TYE. #BLACKLIVESMATTER 
40,2020-06-09 23:39:17+00:00,156,Arizona Attorneys for #BlackLivesMatter will be working to help file Motions to Set Aside Convictions and Restore Civil Rights for people with prior felony convictions in Maricopa County and who are eligible to have their rights restored today until August 31st pro bono!
41,2020-06-09 23:37:26+00:00,666,Rest in power #GeorgeFloyd #BlackLivesMatter 
42,2020-06-09 23:25:22+00:00,7,Sunday at the Black Lives Matter Protest #BlackLivesMatter 
43,2020-06-09 23:12:21+00:00,3,Meanwhile in Mongolia... #BlackLivesMatter #StatuesMustFall
44,2020-06-09 23:08:28+00:00,645,wow wow wow. so cool #BlackLivesMatter #AvatarTheLastAirbender #AvatarKiyoshi #BringTheLightBringTheChange
45,2020-06-09 23:08:06+00:00,34,Our voices were heard but we still have work to do... The fight for human rights continues! #GeorgeFloyd #blacklivesmatter 
46,2020-06-09 22:59:08+00:00,8,We are not falling for your #modelminority nonsense. We refuse to be a tool of white supremacy. We will challenge anti-black racism in our own communities and stand in solidarity. #Asians4BlackLives #BlackLivesMatter 
47,2020-06-09 22:34:31+00:00,13,Lmaooo he don't support #blacklivesmatter but wanna wear a durag and appropriate our culture but don't wanna support it. 
48,2020-06-09 22:22:23+00:00,4269,"Imagine living in a society that sees these three families’ grief and says, “Yeah, but...” It isn’t hard. It’s way too fucking easy. #blacklivesmatter "
49,2020-06-09 22:15:15+00:00,147,"In the fight justice, Black people risk our lives & white people risk their comfort. #BlackLivesMatter"
50,2020-06-09 22:03:11+00:00,1192,Bubba Wallace’s #BlackLivesMatter car for tomorrow night... 
51,2020-06-09 22:01:11+00:00,711,Fort Lauderdale Police shot a Latoya Ratlieff in the head with a rubber bullet while she was peacefully attending a #BlackLivesMatter protest. This new video PROVES that they had absolutely NO reason to shoot her. #GeorgeFloydFuneral
52,2020-06-09 21:57:39+00:00,372,It's fashionable to hate the police because they're mostly men doing masculine work. #GeorgeFloyd #BlackLivesMatter
53,2020-06-09 21:57:15+00:00,913,Wow. A stunning #BlackLivesMatter protest at Oxford University today. 
54,2020-06-09 21:47:33+00:00,24,"To my past, present, and future students: I see you. I hear you. You matter. I am proud to stand with you while you create the world you dream of. #BlackLivesMatter "
55,2020-06-09 21:36:34+00:00,6,Just gonna set this here... #BlackLivesMatter #Akron 06/19/2020 pic.twitter.com/Q1DluXgvzP
56,2020-06-09 21:30:34+00:00,14,"What will u be praying & asking God 4? All George was asking 4 was a bit of room 2 breathe, just 4 the knee 2 be lifted a bit so he could breathe. Tonight I don't ask God 4 anything..I beg 4 God's grace over the Floyd family . #RIPGeorgeFloyd #BlackLivesMatter "
57,2020-06-09 21:10:33+00:00,11,Not a religious man but I do have my faith.. however this pretty much sums it up about how I feel in general about the current situation. #BlackLivesMatter 
58,2020-06-09 21:06:52+00:00,6,We are committed. United we stand. #BlackLivesMatter 
59,2020-06-09 20:54:44+00:00,109,"Republicans (specifically) and white people (generally), please do not allow @realDonaldTrump's narcissistic-driven incompetence to distract you from actively listening to one of the most important dialogues on race that our nation has had in over a generation. #BlackLivesMatter"
60,2020-06-09 23:23:44+00:00,3,March headed down Vernor via Grand Blvd! #DetroitProtests #BlackLivesMatter 
61,2020-06-09 22:48:55+00:00,96,"Let me make this very clear ... people in the back lean in... #blacklivesmatter is NOT a political statement, it’s a message of equal rights. (Period)"
62,2020-06-09 22:45:20+00:00,4,"3,000 peaceful protestors showed up in support of #BlackLivesMatter in Kennesaw, GA. I grew up here and I was choked up marching down the street I was on ever day while going to school. This was powerful and hope that we continue to keep raising our voices. : me #GeorgeFloyd"
63,2020-06-09 22:29:29+00:00,570,My favorite protest poster so far #BlackLivesMatter 
64,2020-06-09 22:02:07+00:00,2,we stand together #MMIW #blacklivesmatter #wehearyou
65,2020-06-09 21:55:23+00:00,377,"#FreeBiafra #SupportBiafraReferendum #BiafraIsNotOneWithNigeria #StandUp4HumanRights #StopBiafraKillings #StopChristankillingsInNigeria #ChristianLivesMatter #BiafranLivesMatter #BlackLivesMatter ""Rescue Christian's from Nigeria or we go to war"" https://m.facebook.com/story.php?story_fbid=1718623961613304&amp;id=362360487804144&amp;sfnsn=wa&amp;d=w&amp;vh=e"
66,2020-06-09 21:36:57+00:00,179,"Hello now that I’m verified it means you have to listen to what I say so, sign petitions, donate to causes to support the #blacklivesmatter movement, never forget that #BlackTransLivesMatter and this is a marathon not a sprint. Ok love you bye"
67,2020-06-09 21:33:13+00:00,1885,Violent protests continued for another night in downtown Portland on 8–9 June. Police found two people with loaded rifles. #PortlandRiots #antifa #BlackLivesMatter https://archive.is/JnHaU
68,2020-06-09 21:10:03+00:00,139,".Hong Kong ""pro-democracy"" activists are organizing their own #BlackLivesMatter rally, but don't seem to know (or care?) ""how we can involve more of the Black community"" HK activists seem to be more concerned with using BLM to promote their own cause than being in solidarity. "
69,2020-06-09 20:45:00+00:00,3024,"Tomorrow night at @MartinsvilleSwy, @BubbaWallace will run a special #BlackLivesMatter paint scheme promoting racial equality. #CompassionLoveUnderstanding Learn more:"
70,2020-06-09 20:41:10+00:00,248,Had to get this off my chest #BlackLivesMatter RT! 
71,2020-06-09 20:40:31+00:00,6,"Lightly melanated, hella black #Blacklivesmatter "
72,2020-06-09 20:33:09+00:00,1635,"As George Floyd is laid to rest in Houston today, we cannot rest until justice is delivered and we create lasting change as Americans and Washingtonians. Because #BlackLivesMatter."
73,2020-06-09 20:32:48+00:00,1093,A comment was made today that as a leader in the NHS I shouldn’t be so vocal about #blacklivesmatter and other race issues because some people take it in the wrong way. I think as a leader in the NHS it is my responsibility to be vocal and to stand up for what is right! #speakout
74,2020-06-09 20:32:17+00:00,387,"""A true warrior must be brave enough to tell the lion that it's breath stinks and not to whisper it behind its back."" ~ African Proverb #BlackLivesMatter "
75,2020-06-09 20:26:14+00:00,6435,"It’s a sad truth that much of our wealth was derived from the slave trade - but this does not have to be celebrated in our public spaces. Tonight, the statue of slave trader Robert Milligan no longer stands at West India Quay. #BlackLivesMatter "
76,2020-06-09 20:24:21+00:00,96,I'm a proud Black artist and even though the world loves to remind me that I don't matter and my art doesn't matter. My love matters and I'm happy it share it. #drawingwhileblack #BlackLivesMatter #Blackout
77,2020-06-09 20:22:57+00:00,284,Sikhs feeding BLM protesters in New York (shared by New York Times Cooking on IG) #BlackLivesMatter #SikhsForBlackLives #neverforget1984 #sikhgenocide pic.twitter.com/3KyZrJPOwp
78,2020-06-09 20:36:18+00:00,226,queer culture owes *everything* to black folks; pride was started by queer black people in response to police brutality; so I'm here to stand in solidarity and say #BisexualsAgainstStateRacism #BlackLivesMatter 
79,2020-06-09 20:29:36+00:00,119,"Furries who love #HipHop and its culture, PLEASE support your Black Siblings!! You CANNOT have a culture without its PEOPLE who created it!! Lookin at you #dancerfurs With much love, grace, and kindness. It’s never ever too late to join. #blacklivesmatter"
80,2020-06-09 20:27:34+00:00,11,"Black boys deserve to grow up, too! #BlackLivesMatter #TamirRice #TrayvonMartin"
81,2020-06-09 20:24:00+00:00,957,"It’s a victory for #seattleprotests to take the precinct, please also acknowledge that the Capitol Hill Autonomous Zone is still occupying stolen Duwamish land. Please also don’t forget why we are there in the first place, for the #BlackLivesMatter movement."
82,2020-06-09 20:23:00+00:00,2153,Thousands of protesters took to the streets of Rome for a physically distant #BlackLivesMatter rally in solidarity with George Floyd 
83,2020-06-09 20:22:01+00:00,113,"To honor the pursuit of racial equity in our country as George Floyd was laid to rest today, we created space for community-led memorial on Civic Plaza. We held silence for 8 minutes and 46 seconds and invite others to stop by and leave messages. #OneAlbuquerque #BlackLivesMatter "
84,2020-06-09 20:20:50+00:00,219,"Rome, Italy — Bludgeoned by corona virus, but still showing up for racial justice. #blacklivesmatter "
85,2020-06-09 20:20:31+00:00,14,The pictures say it all. #BlackLivesMatter 
86,2020-06-09 20:14:56+00:00,988,Try to get all the way through this without crying. We couldn’t. #BlackLivesMatter 
87,2020-06-09 20:11:36+00:00,5,"6.7.2020 Rome, Ga - #BlackLivesMatter protest. Huge Turnout. "
88,2020-06-09 20:10:44+00:00,327,Hey Mike O'Meara this is disgusting ya think? #BlackTwitter #BlackLivesMatter 
89,2020-06-09 20:09:15+00:00,343,"When you look at us, what do you see? #BlackLivesMatter "
90,2020-06-09 20:04:36+00:00,611,"It’s a sad truth that much of our city and nation’s wealth was derived from the slave trade, but this does not have to be celebrated in our public spaces. Our new Commission will work to ensure our public realm truly reflects London’s achievements and diversity. #BlackLivesMatter "
91,2020-06-09 20:02:21+00:00,6061,"How is it there are protestors in King County Jail still but the guy who drove into a BLM protest, shot someone, and walked towards the police brandishing a gun made bail? #BlackLivesMatter"
92,2020-06-09 19:49:44+00:00,3825,I love the creative mind. #BlackLivesMatter 
93,2020-06-09 19:48:21+00:00,4,very nice episode #TechLeadMatter what about this analogy ? #BlackLivesMatter 
94,2020-06-09 19:47:47+00:00,4,"Signs up in my city (Aberdeen, Scotland). #Blacklivesmatter "
95,2020-06-09 19:45:30+00:00,4,"A message from Justin P. Christian, Founder & CEO #WeAreBCforward #BlackLivesMatter "
96,2020-06-09 19:39:00+00:00,25,#BlackLivesMatter It is the time for reform 
97,2020-06-09 19:38:32+00:00,10, please read and rt #BlackLivesMatter 
98,2020-06-09 19:49:33+00:00,659,#BlackLivesMatter is the single most favorably viewed national political organization or politician in America right now. Black Lives Matter 53% Obama 52% Trump 42% Warren 41% Biden 40% Pelosi 40% Sanders 39% Democrats 39% Schumer 36% GOP 33% Tea Party 26% McConnell 25% 
99,2020-06-09 19:41:53+00:00,2870,"When the sun refuses to shine... When the new world is revealed… BE in that number. We stand united, marching in the name of social justice. #BlackLivesMatter "
100,2020-06-09 19:19:17+00:00,13691,This is 6 minutes and 40 seconds long and every second counts. I hope everyone takes the time to watch and re-watch. I know I’ve RT’d this before. I’m going to RT it again. And watch it again. Thank you @kimlatricejones. #BlackLivesMatter 
101,2020-06-09 19:17:18+00:00,4326,"Thread; A black man who was a Vet was taken into custody after a PTSD episode at Walmart, then transported to Brevard County jail where he was found dead. The widow requested the video from the sheriff for 18 months & he refused. #ReleaseTheVideo #gregoryedwards #BlackLivesMatter "
102,2020-06-09 19:10:57+00:00,6315,It's me! The opening of my speech talking about white supremacy at today's #RhodesMustFall protest because #BlackLivesMatter 
103,2020-06-09 19:09:56+00:00,264029,"Racial injustice has been ingrained deeply into local and state governments, and changes MUST be made there. In order for policies to change, we need to elect people who will fight against police brutality and racism of any kind. #BlackLivesMatter"
104,2020-06-09 18:55:32+00:00,706,Just going to drop these here #BlackLivesMatter 
105,2020-06-09 18:53:21+00:00,14,"A message from Headmaster, Keith Taylor. #BlackLivesMatter "
106,2020-06-09 18:50:21+00:00,1936,"Protest works, keep going #BlackLivesMatter "
107,2020-06-09 18:48:04+00:00,173,"Where is #BlackLivesMatter for these lives? They seem to only care about life when they can use it to divide our nation. Marxist tactics: May 31, 2020: 18 murders in 24 hours. The most violent day in 60 years in Chicago https://chicago.suntimes.com/crime/2020/6/8/21281998/chicago-violence-murder-history-homicide-police-crime?utm_campaign=chicago.suntimes&amp;utm_content=entry&amp;utm_medium=social&amp;utm_source=twitter For law and order #Trump"
108,2020-06-09 18:45:48+00:00,1265,"We just passed the repeal of 50-a. This police secrecy statute has been a threat to our public safety for far too long. This repeal is a victory that advocates have been fighting for for years, & it’s a critical step in meaningfully changing policing in New York #BlackLivesMatter "
109,2020-06-09 18:45:05+00:00,126,The Pan-African Action Committee formally calls for Texas State University to repay the legal fees of all students arrested in connection with the spring 2018 sit in and the may 1st 2019 incident. #blacklivesmatter 
110,2020-06-09 18:41:44+00:00,52458,UPDATE: The statue of slave trader Robert Milligan has now been removed from West India Quay. It’s a sad truth that much of our wealth was derived from the slave trade - but this does not have to be celebrated in our public spaces. #BlackLivesMatter 
111,2020-06-09 18:40:44+00:00,95,WE NOT DONE YET #BlackLivesMatter #BlackLivesMattters #TOSONAMOVEMENT
112,2020-06-09 18:40:00+00:00,23,"You can throw a cop uniform in the trash where it belongs in Animal Crossing: New Horizons (Switch, 2020). #AnimalCrossing #BlackLivesMatter #ACAB"
113,2020-06-09 18:34:11+00:00,247,"I actually wanted to stay silent on this topic, but I realized my silence and ability to ignore the happenings around me is a privilege . In a sense I owe it to our scientific community to not stay silent. 1/N #BlackLivesMatter #DiversityandInclusion"
114,2020-06-09 18:31:59+00:00,63,"Uptown Charlotte, each letter by a local street artist #BlackLivesMatter #BLM"
115,2020-06-09 18:28:57+00:00,3702,"""You should stick to the science"" Aight, here's a thread about the ways neuroscience was used to justify blatant racism. References at the end. #BlackLivesMatter"
116,2020-06-09 18:28:55+00:00,1361," This is Austin, TX for #BlackLivesMatter! #BlackLivesMatteraustin"
117,2020-06-09 18:17:33+00:00,1958,"Everyone who has tweeted, posted, argued or marched in support of #BlackLivesMatter... If you're not registering to vote at the next election AND getting your younger friends and family registered too... you may as well have stayed silent."
118,2020-06-09 18:41:04+00:00,5095,To brighten your heart and soul in this heavy time #perfection #BlackLivesMatter 
119,2020-06-09 18:00:00+00:00,342, hey its pride month the first pride was a riot!! #BlackLivesMatter 
120,2020-06-09 17:59:39+00:00,112,We stand with you. #BlackLivesMatter 
121,2020-06-09 17:57:09+00:00,5895,This has actually pissed me off. 2 days ago in Coventry we protested for #BlackLivesMatter and were hit with a lot of ignorance and people saying we had ruined the hard work everyone had done and blaming us when a 2nd wave hits. This is Coventry today. Bunch of hypocrites. 
122,2020-06-09 17:56:12+00:00,84,"1/2 Some words about #BlackLivesMatter and race relations in Scotland, the UK and beyond. I’ve been struggling to find the words &amp; realised as white woman in a position of power &amp; privilege what I need to do is listen "
123,2020-06-09 17:56:00+00:00,2973,"Oh, and did we mention: We just passed $3,000,000 in money raised Thank you so much to everyone involved, this is incredible #BlackLivesMatter "
124,2020-06-09 17:55:02+00:00,235,"We will embark on a path toward real change in Philadelphia, and hopefully across America. We will seize this moment, and we will move quickly, because too many Black lives are being lost. This moment is a beginning. #BlackLivesMatter "
125,2020-06-09 17:46:10+00:00,24635,Because fuck Edward Colston With @iikrxm and @jamala_osman #blacklivesmatter pic.twitter.com/969HY0eXH3
126,2020-06-09 17:43:00+00:00,72,Got a call from the @Publix District Manager apologizing. They also said they don’t want to be apart of political views. #BlackLivesMatter is not political! The movement is all about Equality. There will be no change until EVERYBODY is 100% IN. Let’s keep fighting. They hear us!
127,2020-06-09 17:40:23+00:00,6,i did something for pridemonth úwù! #pansexualpride #transexualpride #BlackLivesMatter 
128,2020-06-09 17:37:46+00:00,10,The category is black #BlackLivesMatter #EndRacism
129,2020-06-09 17:34:39+00:00,34,"The USA and ""Israel"" are two faces of one coin. #GeorgeFloyd was murdered by a white cop and this reality Palestinians face everyday as ""Israel"" murders them in cold blood without caring about the international law. #BlackLivesMatter and #PalestinianLivesMatter too!"
130,2020-06-09 17:34:08+00:00,132,so you’re telling me this is okay? #BlackLivesMatter 
131,2020-06-09 17:34:05+00:00,5168,"The statues in London do not belong to @SadiqKhan or to London itself, they belong to the entire British Nation. #BlackLivesMatter has been hijacked. Now we face an assault on British identity led by the Mayor of our capital city. Outrageous. #ALLLIVESMATER"
132,2020-06-09 17:32:35+00:00,2,"Father and son hold their fists up in protest during the Justice for George Floyd march in La Mesa, Calif., on May 30, 2020. https://www.abbphotos.com/life Instagram: @film_abb #JusticeForGeorgeFloyd #BlackLivesMatter "
133,2020-06-09 17:31:08+00:00,425,"Girl has #BlackLivesMatter in her account but doesn’t recognise her idol racially bullied Normani, make it make sense"
134,2020-06-09 17:28:43+00:00,911,We support #blacklivesmatter and are proud of our industry showing #solidaritea
135,2020-06-09 17:23:14+00:00,11,Its a shame that racism is still going on till this day #BlackLivesMatter 
136,2020-06-09 17:21:32+00:00,1233,"Hey guys, the love that you've been giving StreamBeats over the last couple days is amazing. But.. Don't let this DMCA mess distract you from the fact that a large population in this country are still fighting for equal rights #blacklivesmatter"
137,2020-06-09 17:16:32+00:00,14,#BlackLivesMatter support from Zagreb 
138,2020-06-09 17:00:35+00:00,735,"#BlackLivesMatter, all right now! "
139,2020-06-09 16:54:52+00:00,370,Bird’s eye view. #BlackLivesMatter 
140,2020-06-09 16:42:14+00:00,89,We get asked about why we focus on Black youth. So here's a thread on the Black youth experience in #Ottawa / Canada. We hope to encourage others to think hard about how you can support Black youth in your own community. 1-Black Youth &amp; Education #BlackLivesMatter 
141,2020-06-09 16:40:57+00:00,15,"Let us have the ability to dream! Give us role models who look, speak, and think like us! #blacklivesmatter "
142,2020-06-09 16:37:31+00:00,8,"Daniel Ward, went out of his way to yell racist evilness towards my group of PEACEFUL #Blacklivesmatter protesters on Thursday in Howell, mother fucker got punched in the face over it, and is now playing the victim. Work your magic twitter! Make sure this face is KNOWN pic.twitter.com/m7Fu19HpVI"
143,2020-06-09 16:32:09+00:00,65,He is such a great lad! #blacklivesmatter • LA | June 2020 • Credit: jenokie 
144,2020-06-09 16:30:52+00:00,79,Whilst you’re kneeling for #BlackLivesMatter can you #suspendthestaffers for racism against black MPs within the Labour Party please? It doesn’t tally that you would do one but not the other.
145,2020-06-09 16:30:06+00:00,201,"Today, Prairie View A&M University came together to pay homage to the life of the late George Floyd. #pvamu #blacklivesmatter "
146,2020-06-09 16:30:04+00:00,2751,I joined colleagues in Parliament today to #TakeTheKnee. Solidarity to those fighting racism in the UK and across the world. #BlackLivesMatter 
147,2020-06-09 16:24:44+00:00,4,Are you living your life through your phone screen? Or are you really trying to make a difference? #BlackLivesMatter 
148,2020-06-09 16:23:02+00:00,329,Editorial: Nature commits to working to end anti-Black practices in research. #BlackLivesMatter 
149,2020-06-09 16:16:23+00:00,159,"The contribution of black female athletes in sport has at times been overlooked. Today, we look back at some of the greatest sporting moments from black athletes across the world. Here we go! #BlackLivesMatter #blackexcellence"
150,2020-06-09 16:15:48+00:00,712,"""The time is now to examine the ways the Black Lives Matter movement and environmentalism are linked."" Why Every Environmentalist Should Be Anti-Racist. #BlackLivesMatter "
151,2020-06-09 16:07:40+00:00,4,We are #OneRace in one world. Let it sink. #BlackLivesMatter 
152,2020-06-09 16:02:19+00:00,4572,Let me vent... https://soundcloud.com/damianlillard0/dame-dolla-blacklist by @KevChoice #Blacklist #DameDOLLA #BlackLivesMatter 
153,2020-06-09 15:55:21+00:00,1,We're not asking. We MUST breathe! #BlackLivesMatter 
154,2020-06-09 15:53:35+00:00,193,Thought this statement from NYC's @PearlRiver_Mart was particularly thoughtful and well-written. #blacklivesmatter 
155,2020-06-09 15:52:46+00:00,548,Just @PlanetTyrus from @FoxNews justifying the persecution &amp; hunting down of whites in South Africa (in country since 1652) saying it is UNFORTUNATE blacks in America are not united ‘like that’ to take that kind of revenge #blacklivesmatter #plaasmoorde @TuckerCarlson
156,2020-06-09 15:50:00+00:00,661,"After Washington, #BlackLivesMatter protestors vandalise Gandhi statue in London’s Parliament Square, injure 35 police personnel "
157,2020-06-09 15:43:05+00:00,14,These artworks make us so proud. A massive well done to our students past and present who have created these #blacklivesmatter 
158,2020-06-09 15:41:02+00:00,11,This is the hero of #antifaterrorists and #BlackLivesMatter 
159,2020-06-09 15:39:33+00:00,14,Be The Change. Team Up for Humanity. #TogetherWeCan #BlackLivesMatter | 
160,2020-06-09 15:33:15+00:00,9,This. #BlackLivesMatter 
161,2020-06-09 15:28:54+00:00,6091,My question to the black community is ‘when does it stop?’ When black people control everything? When whites are chased out? I believe the honest answer is that this is REVENGE. Revenge has no end. #WalkAway #plaasmoorde #BlackLivesMatter #georgefloyd
162,2020-06-09 15:24:32+00:00,4,here are images of the bracelets we are selling for $3. ALL $will be donated to Black organizations and funds. Please consider buying one! Show your solidarity to this movement #BlackLivesMatter 
163,2020-06-09 15:24:28+00:00,6,Or they could do some real journalism. PG tips and Yorkshire Tea are the real racists suporting slavery in 2020. #BlackLivesMatter 
164,2020-06-09 15:17:36+00:00,8750,New rule: You can't show up at a protest rally or even make a heartfelt post about #BlackLivesMatter without also showing up at the ballot box or mailing in to cast your vote this November. Deal?
165,2020-06-09 15:17:11+00:00,44321,We kneel with all those opposing anti-Black racism. #BlackLivesMatter 
166,2020-06-09 15:16:02+00:00,26,"Apparently there was another black unarmed man shot by the police and it’s not trending??? heard it on the news. Why isnt #protests2020 or #BlackLivesMatter trending anymore. WHERE THE FUCK IS THE HYPE?? yall got mad for two minutes, the black community has always been mad wtf pic.twitter.com/fRRWXnNBDz"
167,2020-06-09 15:09:57+00:00,7404,Here’s a better explanation for those who are forgetting what #BlackLivesMatter mean 
168,2020-06-09 15:02:57+00:00,4,102* (add Sandra Bland & Breonna Taylor) Black Women MURDERED by Police. #SayHerName #BlackWomenLivesMatter #BlackLivesMatter 
169,2020-06-09 14:59:14+00:00,588,Coming together so quickly for such an important cause #BlackLivesMatter 
170,2020-06-09 14:58:05+00:00,2869,"The magnificent @SholaMos1 and me on TV this morning, outraged by Farage’s comparison of #BlackLivesMatter, a movement of peace and equality, to the #Taliban. Farage has made a career out of toxic racism and inciting hatred. Why is he still on the airwaves?"
171,2020-06-09 14:51:21+00:00,462,"New York City Mayor Bill de Blasio: At a ‘crucial’ location in each borough, a street will be named ‘#BlackLivesMatter.’ One of the locations will be near City Hall, de Blasio says. "
172,2020-06-09 14:45:43+00:00,1512,32. The govt said destruction of a slave-trader’s statue by #BlackLivesMatter was “vandalism and completely unacceptable” 33. When Boris Johnson joined the Bullingdon club “the whole culture was to exert vandalism - they had to have their room smashed to pieces”
173,2020-06-09 14:38:25+00:00,13,Black for the lives that matter and empty hands for all those who were unarmed but still became victims of racist police officers. #BlackLivesMatter #GoergeFloyd #BlackLivesMatterSA
