,Datetime,Favorites,Text
16,2020-05-27 23:59:31+00:00,70,#BlackLivesMatter don’t stop at just your dn !! sign petitions. spread awareness. speak against the murders of innocent black people.
17,2020-05-27 23:59:24+00:00,75,NOT @HOW YALL TRENDING KCON MORE THAN #BlackLivesMatter ???:?:??!??????
18,2020-05-27 23:59:19+00:00,185,IMPORTANT!!! Please reply with #BlackLivesMatter to help spread awareness!
19,2020-05-27 23:59:56+00:00,18,"Yeah, what a prince of a guy Forrest is, eh? Most of WA think he's wonderful. Most of WA can't think for itself though. #auspol #BlackLivesMatter"
20,2020-05-27 23:59:53+00:00,15,“We learn about history so history won’t repeat itself” - we are obviously not learning. #BlackLivesMatter #GeorgeFloyd #icantbreathe
21,2020-05-27 23:59:51+00:00,14,comment & rt #BlackLivesMatter #JusticeForGeorgeFloyd
22,2020-05-27 23:59:51+00:00,15,"i’m not black, but i see you. i’m not black, but i hear you. i’m not black, but i mourn with you. i’m not black, but i will fight for you. #blacklivesmatter "
23,2020-05-27 23:59:46+00:00,9,"its late guys so im gonna log off twt for a bit, i’ll be back but please, please still raise awareness, not for me, but for all the innocent people affected by this stuff, #BlackLivesMatter"
24,2020-05-27 23:59:43+00:00,13,if you see this you are obligated to reply with #BlackLivesMatter ! LETS CREATE MORE AWARENESS
25,2020-05-27 23:59:43+00:00,23,"To the institutions and systems that pride themselves on ""minority recruitment""- why is it so easy to boastfully talk about the number of URMs in your programs and how successful your outreach strategies have been, yet in these times you can remain so silent? #BlackLivesMatter"
26,2020-05-27 23:59:42+00:00,17,"I hope Taylor uses her voice and her platform too, but I also disagree with the tweets saying it would be so easy and it wouldn't take much time. if Taylor is going to say something, she will put 100% effort into it and that will take her some time. either way #BlackLivesMatter"
27,2020-05-27 23:59:40+00:00,12,It’s ridiculous how people peacefully protesting get tear gassed but people who marched with guns because they had to wear mask didn’t face any repercussions. This is why it’s important that everyone understands that #BlackLivesMatter
28,2020-05-27 23:59:40+00:00,18,don’t look away. his name was george floyd and he couldn’t breathe #BlackLivesMatter
29,2020-05-27 23:59:38+00:00,19,Please reply with #BlackLivesMatter to spread awareness
30,2020-05-27 23:59:34+00:00,15,if you don’t support the #BlackLivesMatter movement you are a part of the problem. unfollow me and educate yourself. 
31,2020-05-27 23:59:32+00:00,17,white! people! aren't! oppressed! how many times do y'all have to hear this before it gets through your heads #BlackLivesMatter
32,2020-05-27 23:59:15+00:00,37,"i don’t care who you are, if you see this, reply with #BlackLivesMatter"
33,2020-05-27 23:59:11+00:00,12,say their names. GEORGE FLOYD. BREONNA TAYLOR. AHMAUD ARBERY. TAMIR RICE. TRAYVON MARTIN. OSCAR GRANT. ERIC GARNER. PHILANDO CASTILE. SAMUEL DUBOSE. SANDRA BLAND. WALTER SCOTT. TERRENCE CRUTCHER. #BlackLivesMatter
34,2020-05-27 23:59:10+00:00,44,"if you see this, reply and rt with #BlackLivesMatter so we can get it trending"
35,2020-05-27 23:59:08+00:00,16,HIS NAME WAS GEORGE FLOYD AND HE COULDNT BREATHE. THE SYSTEM HAS FAILED HIM AND SO MANY OTHER BLACK PEOPLE. WHEN WE PEOPLE FINALLY REALISE THAT THE SYSTEM NEEDS TO CHANGE AND IT NEEDS TO CHANGE NOW #BlackLivesMatter JUST BECAUSE I DONT LIVE IN AMERICA DOESNT MEAN I CANT SPEAK UP 
36,2020-05-27 23:59:05+00:00,13,take a few minutes to stop tweeting about ur favs and use #BlackLivesMatter to make it trend its not that difficult !!
37,2020-05-27 23:59:05+00:00,34,@EthanDolan @GraysonDolan i love you both and i know a lot of people would appreciate it if you used your voice and talked about #BlackLivesMatter and george floyd. please.
38,2020-05-27 23:59:02+00:00,42,"don’t care if you’re a fan account or you’re part of stan twitter, you have followers, and you have the power of spreading messages that a lot of people can see, spread the word #JusticeForGeorgeFloyd #BlackLivesMatter"
39,2020-05-27 23:59:02+00:00,50,"If any of you unfollow me because I'm showing support for the #BlackLivesMatter movement, stay gone please. I do NOT care if I'm a kpop account, this is a serious issue and I will not be silent. Thank you."
40,2020-05-27 23:59:01+00:00,110,EXACTLY!! #BlackLivesMatter 
41,2020-05-27 23:58:58+00:00,830,speak say the NAMES. justice for our people and for the lives innocently taken. George Floyd Trayvon Martin Breonna Taylor Ahmaud Arbery Tamir Rice Oscar Grant Eric Garner Philando Castile Samuel Dubose Sandra Bland Walter Scott Terrence Crutcher #BlackLivesMatter
42,2020-05-27 23:58:53+00:00,667,"if you see this, please rt & reply with #BlackLivesMatter"
43,2020-05-27 23:58:52+00:00,115,"I’m sure you all know about what is happening right now, so if you see this please reply with #BlackLivesMatter to help spread awareness."
44,2020-05-27 23:58:51+00:00,29,"Please reply, retweet and spread awareness!!! #BlackLivesMatter"
45,2020-05-27 23:58:48+00:00,51,"so teenage and young adult TIKTOKERS can speak out about #BlackLivesMatter but celebs with huge platforms can’t even recognize the fact that it’s happening,, USE YOUR PLATFORM FOR GOOD!!"
46,2020-05-27 23:58:47+00:00,24,"if y’all think that #BlackLivesMatter only applies to america, unfollow me. institutionalised racism exists all over the world and it’s bonkers that we’re STILL having this conversation in 2020"
47,2020-05-27 23:58:43+00:00,65,"#BlackLivesMatter not just when people are dying, but when black people are interacting with you on the daily. they matter when your black friends are telling you about their experiences. they matter when we're talking about pay gaps and education gaps. black lives always matter"
48,2020-05-27 23:58:41+00:00,55,"if you see this, please reply with #BlackLivesMatter, #JusticeForGeorgeFloyd or #JusticeforAhmaudArbery, this is for them... for all of them"
49,2020-05-27 23:58:39+00:00,84,Please tweet or reply with #BlackLivesMatter
50,2020-05-27 23:58:38+00:00,47,"ALL COPS ARE BASTARDS THERE ARE NO GOOD COPS!!!!!! IF YOU THINK THERES A ""GOOD COP"" THERE ISNT FUCK YOU!!! #BlackLivesMatter #ACAB"
51,2020-05-27 23:58:35+00:00,283,silence is taking the side of the oppressor. how many innocent lives have to be taken until real action is made. take time to use your voice and privilege to demand justice now #BlackLivesMatter #JusticeForGeorgeFloyd #GeorgeFloydWasMurdered
52,2020-05-27 23:58:29+00:00,28,reply #BlackLivesMatter
53,2020-05-27 23:58:25+00:00,240,please reply with ‘#BlackLivesMatter‘ to help spread awareness and get it trending i beg use your voice
54,2020-05-27 23:58:23+00:00,31,SAY THEIR NAMES George Floyd Trayvon Martin Breonna Taylor Ahmaud Arbery Tamir Rice Oscar Grant Eric Garner Philando Castile Samuel Dubose Sandra Bland Walter Scott Terrence Crutcher #BlackLivesMatter
55,2020-05-27 23:58:22+00:00,75,Rt and reply with #BlackLivesMatter if you hate pigs :)
56,2020-05-27 23:58:16+00:00,558,also text text JUSTICE to 668366 !! #BlackLivesMatter https://twitter.com/0_0Iix/status/1265793699981725696/photo/1
57,2020-05-27 23:58:16+00:00,52,Hey can everyone reply to this tweet with #BlackLivesMatter we need to raise more awareness
58,2020-05-27 23:58:11+00:00,22,white silence is not supportive. white silence is violence. white silence is not neutral ground. please do not stay silent. SPREAD THE WORD. #BlackLivesMatter #JusticeForGeorgeFloyd
59,2020-05-27 23:58:11+00:00,22,"oomfs i urge you all to keep talking about this and using the hashtags i know not everyone feels comfortable talking about it but you must its so important, especially for us who have privilege, to spread awareness #BlackLivesMatter #JusticeForGeorgeFloyd"
60,2020-05-27 23:58:08+00:00,42,SEE THEM. KNOW THEIR NAMES. SAY THEIR NAMES. FIGHT FOR THEM. #BlackLivesMatter 
61,2020-05-27 23:58:02+00:00,2617,oomfs if you see this dont past scroll please rt and reply with #BlackLivesMatter
62,2020-05-27 23:57:59+00:00,229,a small guide. acknowledge and use your privilege to do better. educate yourself. speak about it. educate others both online and offline. use your voice for those who can't use theirs. #BlackLivesMatter 
63,2020-05-27 23:57:57+00:00,75,if you see this reply with #BlackLivesMatter and rt to get it trending!
64,2020-05-27 23:57:47+00:00,121,"pls pls don’t scroll if you see this, please reply with #BlackLivesMatter and help spread awareness &lt;3"
65,2020-05-27 23:57:43+00:00,38,please sign as many petitions as you can and spread awareness as much as possible #JusticeForGeorgeFloyd #BlackLivesMatter
66,2020-05-27 23:57:43+00:00,32,"This one’s for EVERYBODY: don’t use the excuse “I don’t know how to help”. If you’re quiet, you’re part of the problem. A THREAD OF ORGANIZATIONS THAT HELP BLACK LIVES: #BlackLivesMatter"
67,2020-05-27 23:57:42+00:00,38,never forget their names. never forget how they died. never forget how the justice system failed all of them. never forget they were MURDERED #BlackLivesMatter 
68,2020-05-27 23:57:41+00:00,929,"EVERYONE. If you see this, reply with #BlackLivesMatter Don't continue scrolling. Let's not stay silent. "
69,2020-05-27 23:57:39+00:00,25,#BlackLivesMatter !!!! it should be everywhere!!
70,2020-05-27 23:57:36+00:00,14,if you're seeing this on the tl please reply with #BlackLivesMatter and please sign and rt as many petitions as you can.
71,2020-05-27 23:57:34+00:00,176,NO ONE should have to walk the streets being afraid because of the color of their skin. racism & oppression is REAL. do not ignore these issues for anything. keep spreading #BlackLivesMatter NOW!!!
72,2020-05-27 23:57:33+00:00,4237,His name was George Floyd & He couldn't breathe #BlackLivesMatter
73,2020-05-27 23:57:32+00:00,82,"don’t scroll, reply with #BlackLivesMatter and please help spread awareness "
74,2020-05-27 23:57:27+00:00,13,i have 3255 followers. how many of them will retweet and reply with #BlackLivesMatter 
75,2020-05-27 23:57:23+00:00,1911,KNOW THEIR NAMES AND THEIR STORIES #BlackLivesMatter 
76,2020-05-27 23:57:21+00:00,55,moots and non-moots pls reply with #BlackLivesMatter #JusticeForGeorgeFloyd
77,2020-05-27 23:57:19+00:00,28,"i have 1,906 followers. how many will reply with #BlackLivesMatter Spread Awareness "
78,2020-05-27 23:57:17+00:00,21,they deserve justice they will not be forgotten say their names #BlackLivesMatter 
79,2020-05-27 23:57:09+00:00,37,"this is disgusting, terrifying, and probably illegal . ACAB. #BlackLivesMatter #GeorgeFloyd #icantbreathe"
80,2020-05-27 23:57:09+00:00,23,Jackie Lacey MUST GO Jackie Lacey MUST GO Jackie Lacey MUST GO @BLMLA rallied people downtown in front of Jackie Lacey’s office once again demanding justice. #blacklivesmatter #GeorgeFloyd
81,2020-05-27 23:57:08+00:00,362,— petitions you can sign. #BlackLivesMatter
82,2020-05-27 23:57:06+00:00,37,RACISM AND THE COLD-BLOODED MURDER OF INNOCENT PEOPLE SOLELY BECAUSE OF THE COLOUR OF THEIR SKIN IS NOT POINTLESS DRAMA. IT IS NOT CLOGGING YOUR TIMELINE. IT IS NOT OLD NEWS. CHECK YOUR PRIVILEGE #BlackLivesMatter
83,2020-05-27 23:57:05+00:00,158,SAY their NAMES. George Floyd Trayvon Martin Breonna Taylor Ahmaud Arbery Tamir Rice Oscar Grant Eric Garner Philando Castile Samuel Dubose Sandra Bland Walter Scott Terrence Crutcher #BlackLivesMatter
84,2020-05-27 23:57:04+00:00,39,white people PLEASE stop acting/trying to be so fucking oppressed and maybe put your privilege to good use?!? #blacklivesmatter
85,2020-05-27 23:57:03+00:00,96,let’s say it together #BlackLivesMatter !
86,2020-05-27 23:57:02+00:00,46,if you see this reply with #BlackLivesMatter please ! lets get it trending
87,2020-05-27 23:57:01+00:00,103,why it’s #BlackLivesMatter and not all lives matter 
88,2020-05-27 23:56:53+00:00,59,#BlackLivesMatter forever and always!
89,2020-05-27 23:56:46+00:00,34,"It's sickening to see these people get murdered for absolutely no reason. No one should live in fear being POC, we are all humans and no one should be treated other wise for their skin color. I will never stop spreading awareness until + #BlackLivesMatter"
90,2020-05-27 23:56:45+00:00,20,"fuck you. i'll say white ppl are racists all i want. what are you gonna do, karen, call me the n word? #BlackLivesMatter"
91,2020-05-27 23:56:40+00:00,10,U CANT NOT SILENCE US...THIS MANS LIFE WAS TAKEN AWAY AND HIS KILLERS ARE OUT VACATIONING !???? THEY SHOULD BE BEHIND BARS !!!!#JusticeForGeorgeFloyd #ICantBreathe #BlackLivesMatter 
92,2020-05-27 23:56:39+00:00,49,"hey guys i have more than 4k followers on instagram and i really wanna show people how they can help the #BlackLivesMatter movement so could y’all do me a big favor and reply w petition links and the phone numbers and such, thank you!"
93,2020-05-27 23:56:34+00:00,82,"please use your voice, don’t stay quiet, sign petitions, share informations, spread awareness, educate yourself and help wherever you can! #BlackLivesMatter #JusticeForGeorgeFloyd"
94,2020-05-27 23:56:34+00:00,17,we all bleed red yet we aren’t treated the same anymore #BlackLivesMatter
95,2020-05-27 23:56:30+00:00,36,"the impacts of silence are heavy, and not only does this silence contribute to the problem, but it’s what allows for it to keep happening. to speak out for those who need it is to inspire action. #BlackLivesMatter"
96,2020-05-27 23:56:26+00:00,85,if you do not support #BlackLivesMatter get off my page. i don’t want people like that here.
97,2020-05-27 23:56:25+00:00,91,"please oomfs if you see this reply or quote with #BlackLivesMatter, this needs to be trending right now. it's so important."
98,2020-05-27 23:56:24+00:00,1755,"if you’re seeing this please reply with #BlackLivesMatter, it’s important to spread awareness and help make a difference"
99,2020-05-27 23:56:22+00:00,17,comment n rt #BlackLivesMatter
100,2020-05-27 23:56:22+00:00,26,if you see this reply with #BlackLivesMatter !!! Nobody should be silent in this moment!
101,2020-05-27 23:56:20+00:00,2137,his name was george floyd. say his name. cause of death: died after pleading that he couldn't breathe while a police officer held him down with a knee on his neck. say his name. george floyd. #BlackLivesMatter 
102,2020-05-27 23:56:15+00:00,22,"if you’re active right now and aren’t taking the time to tweet about #BlackLivesMatter or at least put ᵇˡᵐ somewhere on your account, i am so disappointed in you. you’re apart of the problem. #JusticeForGeorgeFloyd"
103,2020-05-27 23:56:11+00:00,32,i know no one sees my tweets but if you do please reply with #BlackLivesMatter
104,2020-05-27 23:56:09+00:00,88,"if you see this, pls reply with #BlackLivesMatter"
105,2020-05-27 23:56:05+00:00,50,guys if you see this pls do not ignore and reply with #BlackLivesMatter let's trend it and bring awareness!!
106,2020-05-27 23:56:03+00:00,267,before u tweet about not wanting to ruin ur “fun aesthetic” and “escape the horrors of the real world” through ur fan acc just imagine how a black person feels waking up nd seeing yet another video of black person murdered for being black #BlackLivesMatter #JusticeForGeorgeFloyd
107,2020-05-27 23:55:56+00:00,208,who do you call when the police are the murderers? #BlackLivesMatter
108,2020-05-27 23:55:56+00:00,13,The worst thing we can do is stay silent as people of color are suffering. I may never fully understand the depth of injustice you face in this world but know that I stand with you! #JusticeForGeorgeFloyd #BlackLivesMatter 
109,2020-05-27 23:55:56+00:00,1668,George Floyd was murdered! This shit happens on the daily! I’m so fkn sad #BlackLivesMatter More police accountability now! Peace to the senselessly murdered people and their families ... Bring these cops to justice!
110,2020-05-27 23:55:49+00:00,74,"if you support all lives matter then youre a part of the problem, check your privilege and think again before speaking, black people get killed just because of the color of their skin, dont fucking try to silence their case #BlackLivesMatter"
111,2020-05-27 23:55:48+00:00,1271,"DON’T SCROLL. if you see this, please reply with #BlackLivesMatter and rt to help spread awareness. this is so important please guys!!"
112,2020-05-27 23:55:48+00:00,36,please please please continue to send us threads and stuff about #blacklivesmatter we want to help boost whatever we can
113,2020-05-27 23:55:42+00:00,23,"say his name. george floyd couldn’t breathe, the cop heard him, denied, and murdered him. he deserves justice. #GeorgeFloyd #JusticeForGeorgeFloyd #BlackLivesMatter "
114,2020-05-27 23:55:41+00:00,568,#BlackLivesMatter the amount of ignorance in this world is disgusting. George Floyd had a whole life to live and was murdered by an officer who should’ve protected him. Please speak up George and his family deserve justice. 
115,2020-05-27 23:55:37+00:00,109,"please help and sign the petition, and to spread awareness. Reply/Tweet with the hashtag. SPEAK up, use your voice. #BlackLivesMatter http://chng.it/kqjpwbjj"
116,2020-05-27 23:55:33+00:00,75,"stan twitter!! you’re able to trend overparty tags within minutes, so please, take a few minutes out of your day to spread awareness about #blacklivesmatter. we cannot let black people be treated like this any longer, please help make a change!"
117,2020-05-27 23:55:33+00:00,172,I've always supported him because he's the only black man in the entertainment industry who constantly supports and uplifts black women. I'll support every single movie he'll do in the future. I got you @JohnBoyega #BlackLivesMatter #JusticeForGeorgeFloyd
118,2020-05-27 23:55:32+00:00,25,"Guys, sign the petition #BlackLivesMatter https://www.change.org/p/mayor-jacob-frey-justice-for-george-floyd?recruiter=1094453617&amp;utm_source=share_petition&amp;utm_medium=twitter&amp;utm_campaign=psf_combo_share_abi&amp;utm_term=psf_combo_share_abi&amp;recruited_by_id=44faed00-a073-11ea-af66-31df8d36296b"
119,2020-05-27 23:55:26+00:00,106,"people on my timeline complaining about the retweets and tweets. you are part of the problem. complaining about something important makes you part of the problem, don’t stay silent and remember their names, use your voice and speak up about it!! #BlackLivesMatter #GeorgeFloyd"
120,2020-05-27 23:55:21+00:00,423,"please sign this petition, it takes 30 seconds #JusticeForGeorgeFloyd #BlackLivesMatter https://www.change.org/p/change-org-the-minneapolis-police-officers-to-be-charged-for-murder-after-killing-innocent-black-man?utm_content=cl_sharecopy_22409600_en-US%3Av4&amp;recruiter=1064910326&amp;recruited_by_id=221699b0-6fbd-11ea-bf76-bd6147d5db52&amp;utm_source=share_petition&amp;utm_medium=copylink&amp;utm_campaign=psf_combo_share_abi&amp;utm_term=psf_combo_share_abi"
121,2020-05-27 23:55:19+00:00,33,hi um. tl is overwhelming me but this is a serious matter so i will do my small part in it. #BlackLivesMatter
122,2020-05-27 23:55:19+00:00,85,"Please reply or quote with #BlackLivesMatter this is so important and it shouldn't be ignored or seen as some twitter ""drama"""
123,2020-05-27 23:55:17+00:00,29,WHITE PEOPLE SHOULD RECOGNIZE OUR PRIVILEGE. SOME OF YOU CANT JUST STOP TWEETING ABOUT FICTION FOR AT LEAST ONE GODDAMN DAY TO TWEET #BlackLivesMatter??? ITS IMPORTANT. AND NO ONE WOULD GIVE A FUCK ABOUT YOUR OTHER TWEETS ANYWAYS. YOU CANT AVOID AND IGNORE THIS. SHOW SUPPORT.
124,2020-05-27 23:55:16+00:00,213,"don't use blm to promote fancams. don't use blm for unfollow sprees and clout. please use your platform to sign and share petitions, and donate if you can. #BlackLivesMatter #JusticeForGeorgeFloyd https://www.change.org/p/mayor-jacob-frey-justice-for-george-floyd?recruiter=1094320750&amp;utm_source=share_petition&amp;utm_medium=twitter&amp;utm_campaign=psf_combo_share_abi&amp;utm_term=psf_combo_share_abi&amp;recruited_by_id=385cf2d0-a043-11ea-b9e8-019249c3684d"
125,2020-05-27 23:55:15+00:00,6979,text “FLOYD” to 55156 to sign a petition to call for george floyd’s murderers to be charged with murder! #blacklivesmatter #justiceforgeorgefloyd !!!!!!
126,2020-05-27 23:55:06+00:00,36,"this isn’t drama, this isn’t a joke, this is real life. innocent people are being murdered and we need to make noise! as a non poc, we need to show our poc friends that we support them and we will mourn with them. you matter. #BlackLivesMatter"
127,2020-05-27 23:54:58+00:00,20,SAY THEIR NAMES GEORGE FLOYD. BREONNA TAYLOR. AHMAUD ARBERY. TAMIR RICE. TRAYVON MARTIN. OSCAR GRANT. ERIC GARNER. PHILANDO CASTILE. SAMUEL DUBOSE. SANDRA BLAND. WALTER SCOTT. TERRENCE CRUTCHER. #BlackLivesMatter 
128,2020-05-27 23:54:48+00:00,377,"i’m not black, but i see you. i’m not black, but i hear you. i’m not black, but i mourn with you. i’m not black, but i will fight for you. #BlackLivesMatter"
129,2020-05-27 23:54:45+00:00,20,if you’re not helping spread awareness about this and not signing petitions afraid it’ll ruin your ‘aesthetic’ please block me right now #BlackLivesMatter
130,2020-05-27 23:54:43+00:00,17,hi friends pls respond with #BlackLivesMatter to help get it trending... this is very important so pls take some time off of talking about your favorite shows and music and spread awareness abt this important issue
131,2020-05-27 23:54:31+00:00,25,how many more deaths do they want until something’s done? how many more? this shit is insanely disgusting and inhumane. imagine being afraid to walk around in your own skin. it’s vile. do something. now. #BlackLivesMatter
132,2020-05-27 23:54:31+00:00,21,"idgaf if you don’t think it doesn’t affect you or whatever, pls sign the petitions for george floyd and spread awareness it takes seconds to do it #BlackLivesMatter"
133,2020-05-27 23:54:29+00:00,1162,YOU SEE THE FUCKIN DIFFERENCE #BlackLivesMatter pic.twitter.com/5frmEIk8a2
134,2020-05-27 23:54:28+00:00,27,"if you're staying silent about the #BlackLivesMatter movement because it ""ruins the aesthetic of your account"" i truly have no respect for you as a person"
135,2020-05-27 23:54:27+00:00,235,STOP SUGAR COATING IT. GEORGE FLOYD WAS MURDERED. BY. A. COP. #BlackLivesMatter
136,2020-05-27 23:54:26+00:00,248,"you are literally in NO place to decide how black ppl should feel abt anything not after all these years of discrimination, prejudice & brutality that are STILL happening. They are standing up for THEIR personal freedoms so you either help or take a seat #BlackLivesMatter"
137,2020-05-27 23:54:22+00:00,91,reply with #BlackLivesMatter to keep the mutual. don’t ignore. this is a serious issue.
138,2020-05-27 23:54:22+00:00,24,back in 2016 i got to write a story for my university newspaper about berklee college of music’s black lives matter concert where angela davis gave an incredible speech and while i have her entire speech from the night transcribed this part always sticks with me #blacklivesmatter 
139,2020-05-27 23:54:18+00:00,268,if you see this tweet please reply with #BlackLivesMatter
140,2020-05-27 23:54:17+00:00,87,Black Lives Matter #icantbreathe #GeorgeFloyd #BlackLivesMatter #Blackwrestlersmatter : @photosbymanning
141,2020-05-27 23:54:16+00:00,64,"I’m not a person of color, but I do grow up in a community filled with poc, it breaks my heart to see all the ab*se and police brutality towards innocent people due to the color of their skin, I would appreciate if you signed this petition below and comment #BlackLivesMatter "
142,2020-05-27 23:54:16+00:00,34,"don’t care if you’re a fan account or you’re part of stan twitter, you have followers, and you have the power of spreading messages that a lot of people can see, spread the word #JusticeForGeorgeFloyd #BlackLivesMatter "
143,2020-05-27 23:54:15+00:00,21,saw oomf say something about not being informed enough so if you’re seeing all of this and don’t know what to do sign and rt petitions ! rt threads ! tweet #blacklivesmatter to get it trending ! let ur voice be heard !
144,2020-05-27 23:54:15+00:00,99,"lets trend it please, reply with #BlackLivesMatter"
145,2020-05-27 23:54:14+00:00,51,"if you can’t find the words or you don’t know what to say right now, retweet what black are saying, listen to what they are telling you. say their names, say #BlackLivesMatter"
146,2020-05-27 23:54:09+00:00,54,George Floyd was his name and he didn’t deserve to die. Racism is still prevalent in America and it has to end. Police brutality is a real issue. Black lives matter. #GeorgeFloydWasMurdered #BlackLivesMatter #SayHisName
147,2020-05-27 23:54:08+00:00,55,"please, do not stay silent. george floyd was murdered for EXISTING. he had a family. a home. if you think speaking up about blm will “mess up your feed”, or if you are simply staying silent KNOWING what has happened, you are a part of the problem. #BlackLivesMatter #GeorgeFloyd"
148,2020-05-27 23:54:07+00:00,35,#BlackLivesMatter at least there's one tag trending . however don't stop tweeting the blm hashtag . 
149,2020-05-27 23:54:03+00:00,42,innocent yet k!lled. #BlackLivesMatter #JusticeForGeorgeFloyd
150,2020-05-27 23:54:00+00:00,365,"if you see this, please reply /qoute / rt with #BlackLivesMatter please !!! Its important "
151,2020-05-27 23:53:59+00:00,16,"The government has failed, law enforcement has failed, people we gave power to have failed. An ongoing issue that has yet to be resolved because voices and cries are yet to be heard; lives are lost and there is no justice. Use your voice, RISE in ANGER #BlackLivesMatter"
152,2020-05-27 23:53:59+00:00,25,being a stan account is NOT a excuse to not tweet about the cause and abt what happened!! if u dont think it’s important enough for u to talk abt it or that u are “too good” for it so: FUCK YOU! #BlackLivesMatter
153,2020-05-27 23:53:53+00:00,59,white people were on those same streets. armed. screaming in officers faces. throwing things. police were calm. no shields. my people protest an unlawful death. injustice in our society. tear gas and bean bags as i watch people dump milk on their eyes. #BlackLivesMatter
154,2020-05-27 23:53:52+00:00,22,I really need to you to stop scrolling to please rt and reply with #BlackLivesMatter
155,2020-05-27 23:53:45+00:00,214,"i have 2,075 followers, how many can reply with #BlackLivesMatter ?"
156,2020-05-27 23:53:41+00:00,91,reply and rt with #BlackLivesMatter
157,2020-05-27 23:53:37+00:00,156,Mayor Jacob Frey: Justice for George Floyd - Sign the Petition! #BlackLivesMatter http://chng.it/d5k9RwzD via @Change
158,2020-05-27 23:53:36+00:00,498,"oomfs if you see this, pls reply with #BlackLivesMatter to spread awareness n get it trending!!"
159,2020-05-27 23:53:36+00:00,66,Please spread awareness and reply with #BlackLivesMatter #JusticeForGeorgeFloyd
160,2020-05-27 23:53:34+00:00,411,DON’T SCROLL PAST THIS WITHOUT REPLYING!! reply with #BlackLivesMatter to create awareness !! everyone please !!
161,2020-05-27 23:53:33+00:00,33,tweeting is NOT useless. it spreads awareness. it helps people know that they’re not alone and that people care. it lets people know about the injustices in the world. don’t use “tweeting is useless” as an excuse not to talk about this. #BlackLivesMatter
162,2020-05-27 23:53:29+00:00,79,saying you're a fan account and can't tweet about what's happening shows how disgusting y'all are that's just a cheap excuse when u can spread the word helping get justice. #blacklivesmatter #justiceforgeorgefloyd
163,2020-05-27 23:53:29+00:00,41,"for all the people that can't protest because they were murdered by cops, do it for them or be complicit in the death of others #BlackLivesMatter"
164,2020-05-27 23:53:28+00:00,31,"#BlackLivesMatter don't stay silent, be brave to speak up for the people who couldn't. spread awareness about the racism that happens every day in innocent people's life. #JusticeForGeorgeFloyd – Please sign the petition:"
165,2020-05-27 23:53:27+00:00,84,i will not be keeping those bastard cops in my good prayers. They don't deserve prayers or good thoughts MURDERERS don't deserve prayers or good thoughts. #BlackLivesMatter
